sentence,frequency,ratio,cumul_ratio
soluk almak zor,2,0.01189131339556454,70.59278197277283
dayan daha seni evlendirmemiz gerekiyor,2,0.01189131339556454,70.60467328616839
hey dostum,2,0.01189131339556454,70.61656459956396
borisi tanımıyordum,2,0.01189131339556454,70.62845591295952
bu sana,2,0.01189131339556454,70.64034722635509
mektup getiren,2,0.01189131339556454,70.65223853975066
okulda ikinci vardiyan var mı senin,2,0.01189131339556454,70.66412985314622
sapa bir yer boşaltılmış tahliye edilmiş,2,0.01189131339556454,70.67602116654179
soban tütüyor,2,0.01189131339556454,70.68791247993735
hayallerini savaşın bitimine sakla,2,0.01189131339556454,70.69980379333292
ruh gibi dolaşıyor ortalıkta sinirleri berbat,2,0.01189131339556454,70.71169510672848
zavallı şey bir mektup bekliyor,2,0.01189131339556454,70.72358642012405
kocası bizimkiler gibi cephede değil ki,2,0.01189131339556454,70.73547773351962
mektup filan beklemiyor,2,0.01189131339556454,70.74736904691518
şu aptal dizeleri aklımdan çıkaramıyorum,2,0.01189131339556454,70.75926036031075
kırkyedi kırksekiz,2,0.01189131339556454,70.77115167370631
işte o,2,0.01189131339556454,70.78304298710188
elliye kadar sayabilirsem bana bir mektup var demektir,2,0.01189131339556454,70.79493430049745
askeri hastane başhekimi yurttaş borozdin hemen askeri komutanı görün,2,0.01189131339556454,70.80682561389301
bırak şunu veronica,2,0.01189131339556454,70.81871692728858
onbeş onaltı,2,0.01189131339556454,70.83060824068414
veronica seninkisi delilik,2,0.01189131339556454,70.84249955407971
ondokuz yirmi,2,0.01189131339556454,70.85439086747527
veronica bundan sonra bizimle kalabilirsin,2,0.01189131339556454,70.86628218087084
borisin odasına geç,2,0.01189131339556454,70.8781734942664
mark fedya ile kalacak,2,0.01189131339556454,70.89006480766197
onu kastetmedim baba,2,0.01189131339556454,70.90195612105754
ben onun kardeşiyim,2,0.01189131339556454,70.9138474344531
kardeşin mi,2,0.01189131339556454,70.92573874784867
küçük kardeşiyim,2,0.01189131339556454,70.93763006124423
yakında onu nasıl ele geçiririz,2,0.01189131339556454,70.9495213746398
kızın getireceği sorun ve silahlı adam ha,2,0.01189131339556454,70.96141268803537
hayır yok,2,0.01189131339556454,70.97330400143093
evet ama sadece ona söyle,2,0.01189131339556454,70.9851953148265
öyle biri değil,2,0.01189131339556454,70.99708662822206
hiç başka tür bir iş yaptı mı,2,0.01189131339556454,71.00897794161763
yakında yapacak,2,0.01189131339556454,71.0208692550132
o zaman neden ona karşı çıkmadın,2,0.01189131339556454,71.03276056840876
hırsızlığı bırakana kadar neden ondan uzak durmadın,2,0.01189131339556454,71.04465188180433
ne yapabileceğimi ona söyledim,2,0.01189131339556454,71.0565431951999
sadece bana baktı ve gülümsedi,2,0.01189131339556454,71.06843450859546
keşke yapabilsen dedi,2,0.01189131339556454,71.08032582199102
bu gece cevabını alacak,2,0.01189131339556454,71.09221713538659
sen buradasın,2,0.01189131339556454,71.10410844878216
bunu nereden biliyordun,2,0.01189131339556454,71.11599976217772
benim karnım son beş yıldır aç,2,0.01189131339556454,71.12789107557329
ve iş bulamadığı zaman onun karnı acıkır,2,0.01189131339556454,71.13978238896885
kimball ne dedi,2,0.01189131339556454,71.15167370236442
ona sor,2,0.01189131339556454,71.16356501575999
o konuda bilgim yok,2,0.01189131339556454,71.17545632915555
sen yapmalıydın,2,0.01189131339556454,71.18734764255112
10000 çok para,2,0.01189131339556454,71.19923895594668
ve bu benim için istenen değer,2,0.01189131339556454,71.21113026934225
şey ben onun ucuza sattığını söyliyecekdim,2,0.01189131339556454,71.22302158273781
senin sözlerinin önemi yok,2,0.01189131339556454,71.23491289613338
eğer para hakkında bilgin yoksa neden seni gönderdi,2,0.01189131339556454,71.24680420952895
beni o göndermedi,2,0.01189131339556454,71.27058683632008
ben kendim geldim,2,0.01189131339556454,71.28247814971564
o zaman ben çağırmış olabilirim,2,0.01189131339556454,71.29436946311121
parayı da birlikte getirdin mi,2,0.01189131339556454,71.30626077650678
ilk kez haklıydın,2,0.01189131339556454,71.31815208990234
gece sessizce yürüyebilirim ve iyi silah kullanırım,2,0.01189131339556454,71.3300434032979
size katılmak istiyorum,2,0.01189131339556454,71.34193471669347
sadece ona benim kasabada olduğumu ve onu aramaya geldiğimi söyle,2,0.01189131339556454,71.35382603008904
ona dokunmayın,2,0.01189131339556454,71.3657173434846
onun yaşamasını istiyorum,2,0.01189131339556454,71.37760865688017
ben parayla birlikte gidiyorum böylece kimballın karısı da geliyor,2,0.01189131339556454,71.38949997027574
sen kumarbazsın ben değilim,2,0.01189131339556454,71.4013912836713
iyilk ve kötülüğün aynı eski hikayesi,2,0.01189131339556454,71.41328259706687
kaybettin grant,2,0.01189131339556454,71.42517391046243
evet sen güldüğünde ben düşündüm,2,0.01189131339556454,71.44895653725357
bana verdiğin aynı fırsatı sana vereceğim,2,0.01189131339556454,71.46084785064913
on dakika bekle sonra ben seni gönderdiğimi whiteye söylerim,2,0.01189131339556454,71.4727391640447
bekle lee,2,0.01189131339556454,71.48463047744026
şu ayakkabı kutusunun içinde,2,0.01189131339556454,71.49652179083583
bu konuda beni dinle,2,0.01189131339556454,71.5084131042314
eğer buradan gidersem o çocuk da benimle gelecek,2,0.01189131339556454,71.52030441762696
joey mu,2,0.01189131339556454,71.53219573102253
onu neden istiyorsun,2,0.01189131339556454,71.54408704441809
belki ruhunun iyi olduğu için,2,0.01189131339556454,71.55597835781366
hazır olduğunda bana söyle,2,0.01189131339556454,71.56786967120922
sakıncası yoksa utica kid ve ben biraz konuşabilirmiyiz,2,0.01189131339556454,71.57976098460479
şimdi herşeyi biliyorsun git ve whiteye söyle,2,0.01189131339556454,71.59165229800035
çocuğa verdim,2,0.01189131339556454,71.60354361139592
senin de yaşamanı istiyorum,2,0.01189131339556454,71.61543492479149
onu gördüğünde benim burada olduğumu söyler misin,2,0.01189131339556454,71.62732623818705
silahıyla ne yapabileceğini biliyorsun,2,0.01189131339556454,71.63921755158262
peki o zaman neden,2,0.01189131339556454,71.65110886497818
çünkü bu küçük şey kendine saygıdır,2,0.01189131339556454,71.66300017837375
belki sen bu konuda her şeyi anlayamazsın,2,0.01189131339556454,71.67489149176932
beş yıldır da utica kid gülüyordu,2,0.01189131339556454,71.69867411856045
yanlış yapmış olabilirim charlie ama aynı hatayı iki kere yapmayacağım,2,0.01189131339556454,71.71056543195601
beş yıl önce kimball için teknisyen olarak çalışıyordu,2,0.01189131339556454,71.72245674535158
onu nereye sakladın,2,0.01189131339556454,71.73434805874714
ben sürüyü çaldım ve o sonra yanıma geldi,2,0.01189131339556454,71.74623937214271
sonra sana kaçman için atını verdi,2,0.01189131339556454,71.75813068553828
aynı eski hikaye,2,0.01189131339556454,71.77002199893384
bilmek isteyeceğini sanıyorum ben demiryoluna geri döndüm,2,0.01189131339556454,71.78191331232941
çok düşündüm,2,0.01189131339556454,71.79380462572497
teknisyen olarak mı,2,0.01189131339556454,71.80569593912054
bu gece ben maaşları taşıyordum,2,0.01189131339556454,71.8175872525161
yırtmadın değil mi,2,0.01189131339556454,71.82947856591167
öğlen oldu hala uyuyor,2,0.01189131339556454,71.84136987930724
mark kara kara düşünmemesi için biraz ilgiye ihtiyacı olacaktır,2,0.01189131339556454,71.8532611927028
bunu al olur mu,2,0.01189131339556454,71.86515250609837
hoşçakal boris,2,0.01189131339556454,71.87704381949393
sıraya girin gelecek,2,0.01189131339556454,71.8889351328895
hizaya girin dikkat,2,0.01189131339556454,71.90082644628507
bu benim küçük pilicim,2,0.01189131339556454,71.91271775968063
bir şey yok mu,2,0.01189131339556454,71.9246090730762
hiç haber var mı,2,0.01189131339556454,71.93650038647176
şu lanet savaş,2,0.01189131339556454,71.94839169986733
bir şekilde hayatımızı sürdürmeliyiz,2,0.01189131339556454,71.9602830132629
şu lanet savaş olmasaydı bunu tchaikovsky salonunda çalıyor olacaktım,2,0.01189131339556454,71.97217432665846
ben hiçbir şeyden korkmuyorum,2,0.01189131339556454,71.98406564005403
şimdi tutun sıkı tutun,2,0.01189131339556454,71.99595695344959
stepan tut şunu,2,0.01189131339556454,72.00784826684516
şu güzeli görelim bakalım,2,0.01189131339556454,72.01973958024072
hey askerin yaşama nedeni sen buradasın o ise,2,0.01189131339556454,72.03163089363629
hey dur şunu bir deneyeyim,2,0.01189131339556454,72.04352220703186
ilk deneme için hiç fena değil,2,0.01189131339556454,72.05541352042742
beş gün hapis,2,0.01189131339556454,72.06730483382299
sen gelene dek bekleyeceğiz,2,0.01189131339556454,72.07919614721855
moralini düzelt yassı burun,2,0.01189131339556454,72.09108746061412
askeri postane numarasını yazmayı unutma,2,0.01189131339556454,72.10297877400969
sana yazar,2,0.01189131339556454,72.11487008740525
irinayla benim hastanede çok işimiz var,2,0.01189131339556454,72.12676140080082
kuzminle konuşabilir miyim,2,0.01189131339556454,72.13865271419638
affedersiniz boriz borozdinden haberi olan var mı,2,0.01189131339556454,72.15054402759195
bunu bitirmem gerek,2,0.01189131339556454,72.16243534098751
çabuk metroya,2,0.01189131339556454,72.17432665438308
yarın savaş fabrikasında işe başlıyorum,2,0.01189131339556454,72.18621796777865
iş için karar verdin mi,2,0.01189131339556454,72.19810928117421
parkın yakınındaki okulun bahçesine,2,0.01189131339556454,72.21000059456978
sakin ol gelir buraya,2,0.01189131339556454,72.23378322136091
bu kalabalıkta birini bulmak çok zordur,2,0.01189131339556454,72.24567453475647
bana yaz,2,0.01189131339556454,72.25756584815204
karnabahar göndermeni söylemiş miydim mi sana,2,0.01189131339556454,72.2694571615476
bir uçak yüksekte çatıların üstünde dolanıyor,2,0.01189131339556454,72.28134847494317
sevgilerini gönderen benim sevgilimdir arşa kadar çıkan yükseklikten,2,0.01189131339556454,72.29323978833874
eskiden önceleri beni kapıma dek uğurlayan kişi o idi,2,0.01189131339556454,72.3051311017343
siz ikiniz keşfe gidiyorsunuz,2,0.01189131339556454,72.31702241512987
boris al onun yüzünden mi kapıştınız,2,0.01189131339556454,72.32891372852544
buna değermiş benden söylemesi,2,0.01189131339556454,72.340805041921
kuşatmayı yarıp çıkacağız mutlaka,2,0.01189131339556454,72.35269635531657
böyle kuşatılmış olmak aptalca,2,0.01189131339556454,72.36458766871213
kim sızlanıyormuş,2,0.01189131339556454,72.3764789821077
yüzbaşı geceye kadar yarıp çıkabileceğimizi söyledi,2,0.01189131339556454,72.38837029550326
evet onun lafı bu,2,0.01189131339556454,72.40026160889883
şu çaylağı nereden buldun,2,0.01189131339556454,72.4121529222944
kuluçka makinesinde,2,0.01189131339556454,72.42404423568996
o bizim takviye kuvvetimiz,2,0.01189131339556454,72.43593554908553
evli bir askerin konuşma tarzı mı bu acaba,2,0.01189131339556454,72.4478268624811
gitmiyorum,2,0.01189131339556454,72.45971817587666
okulun son yılında öküz gibi çalıştım,2,0.01189131339556454,72.47160948927223
çok yoğun eğitim almanın bir sonucu,2,0.01189131339556454,72.48350080266779
komiksin,2,0.01189131339556454,72.49539211606336
kendine gülerken dosdoğru tuzağa düşersin herhalde,2,0.01189131339556454,72.50728342945892
önemli görünmek için söyledim,2,0.01189131339556454,72.51917474285449
keşfe çıkacaksınız,2,0.01189131339556454,72.53106605625005
bu gece kuşatmayı yarmak için bize en uygun yeri bulmalısınız,2,0.01189131339556454,72.54295736964562
uzak dur seni seviyorum,2,0.01189131339556454,72.55484868304119
sen çıldırmışsın,2,0.01189131339556454,72.56673999643675
elbette değer,2,0.01189131339556454,72.57863130983232
korkuyorsan koş,2,0.01189131339556454,72.59052262322788
yine de disiplini elden bırakmayalım,2,0.01189131339556454,72.60241393662345
dikkat et kaybetme sakın,2,0.01189131339556454,72.61430525001902
veronica metroya gidelim,2,0.01189131339556454,72.62619656341458
unutmuşum,2,0.01189131339556454,72.63808787681015
başını eğik tut,2,0.01189131339556454,72.64997919020571
olur olmaz emir vermeyi kes,2,0.01189131339556454,72.66187050360128
herifler farkına varmadan buradan çıkalım,2,0.01189131339556454,72.67376181699684
haydi seni aptal hey,2,0.01189131339556454,72.68565313039241
hayır gitmiyorum,2,0.01189131339556454,72.69754444378798
nereden bu adama bulaştım bilmem ki,2,0.01189131339556454,72.70943575718354
biraz dinlenmek istiyorum,2,0.01189131339556454,72.72132707057911
beni yalnız bırak,2,0.01189131339556454,72.73321838397467
sana diyorum ayağa kalk,2,0.01189131339556454,72.74510969737024
hep böyle gülümser mi,2,0.01189131339556454,72.7570010107658
ve sigara içmiyoruz,2,0.01189131339556454,72.76889232416137
neden dinlenmiyoruz,2,0.01189131339556454,72.78078363755694
senin oy üstünlüğün sağlanmış görünüyor,2,0.01189131339556454,72.7926749509525
ben arkadaş aramıyorum,2,0.01189131339556454,72.80456626434807
sen bir çocuk arabası ya da beygirle her yere gidemezsin,2,0.01189131339556454,72.81645757774363
kız olmaktan şikayetçi değilim,2,0.01189131339556454,72.8283488911392
sustur şunu,2,0.01189131339556454,72.84024020453477
beni deli ediyor,2,0.01189131339556454,72.85213151793033
oynayacağı birkaç oyuncağımız olsaydı,2,0.01189131339556454,72.8640228313259
irina onu biraz alsana,2,0.01189131339556454,72.87591414472146
başka,2,0.01189131339556454,72.88780545811703
ver onu bana,2,0.01189131339556454,72.8996967715126
seni soyup yatıracağım,2,0.01189131339556454,72.91158808490816
sincabımı gören oldu mu,2,0.01189131339556454,72.92347939830373
evet onu mark aldı,2,0.01189131339556454,72.93537071169929
mark mı,2,0.01189131339556454,72.94726202509486
onu bir çocuğa veriyormuş,2,0.01189131339556454,72.95915333849042
sincabımı bir çocuğa mı,2,0.01189131339556454,72.97104465188599
öldürmek onun gibiler için iyilik olur,2,0.01189131339556454,72.98293596528156
ne adi bir kişilik,2,0.01189131339556454,72.99482727867712
fabrikada neler olduğunu görmeliydin,2,0.01189131339556454,73.00671859207269
fyodor ivanovichten bana biraz ilaç getirebilir misin,2,0.01189131339556454,73.01860990546825
kurtarmaması epey kötü olurdu,2,0.01189131339556454,73.03050121886382
işte sana bir çörek,2,0.01189131339556454,73.04239253225938
al kapakla oyna,2,0.01189131339556454,73.05428384565495
tıkırdatma,2,0.01189131339556454,73.06617515905052
mark eve gelince onunla konuşman gerekecek,2,0.01189131339556454,73.07806647244608
mark ara sıra onu ziyaret eder,2,0.01189131339556454,73.08995778584165
bana nispet olsun diye böyle diyorsun,2,0.01189131339556454,73.10184909923721
bunu neden isteyeyim ki,2,0.01189131339556454,73.11374041263278
çünkü evliyim sevenim var sense hala bir kız kurususun,2,0.01189131339556454,73.12563172602835
veronika kes şunu,2,0.01189131339556454,73.13752303942391
antonina bakkalın yanında bitişikteki küçük evde oturuyor,2,0.01189131339556454,73.14941435281948
oraya git de kendi gözlerinle şahit ol,2,0.01189131339556454,73.16130566621504
ama şimdi beklemelisin,2,0.01189131339556454,73.17319697961061
benden bir şey saklıyorsun,2,0.01189131339556454,73.18508829300617
sürekli tek yaptığım bu zaten,2,0.01189131339556454,73.19697960640174
artık yeter,2,0.01189131339556454,73.2088709197973
dudaklarımız kıpırdamaz olsun,2,0.01189131339556454,73.22076223319287
arada bir yalan söylerler kazara,2,0.01189131339556454,73.23265354658844
hangi antonina,2,0.01189131339556454,73.244544859984
nerede olduğunu biliyorsun değil mi,2,0.01189131339556454,73.25643617337957
bebecik annesini istiyor,2,0.01189131339556454,73.26832748677514
irina bir erkek olmalıymışsın,2,0.01189131339556454,73.2802188001707
burada bu kadar erken ne işin var,2,0.01189131339556454,73.29211011356627
itfaiye arabası ambulans kamyon herhangi bir araba,2,0.01189131339556454,73.30400142696183
saat ileri gitmiş,2,0.01189131339556454,73.3158927403574
o kadar açık yürekli ki,2,0.01189131339556454,73.32778405375296
seni filarmoni salonunda arıyordum,2,0.01189131339556454,73.33967536714853
ama bu gece doğum günü partisine gidecek misin,2,0.01189131339556454,73.3515666805441
ona ne veriyorsun,2,0.01189131339556454,73.36345799393966
ne verebilirim ki,2,0.01189131339556454,73.37534930733523
savaş savaş,2,0.01189131339556454,73.3872406207308
şahane,2,0.01189131339556454,73.41102324752192
borcum ne,2,0.01189131339556454,73.42291456091749
onlar anlar,2,0.01189131339556454,73.44669718770862
başına her ne gelirse de ona haktır,2,0.01189131339556454,73.45858850110419
gebermek istiyorum,2,0.01189131339556454,73.47047981449975
kesin şu bağrışmayı,2,0.01189131339556454,73.48237112789532
tavuk sürüsü gibi gıdaklıyorsunuz,2,0.01189131339556454,73.49426244129089
bizi şimdi nereye götürecekler,2,0.01189131339556454,73.50615375468645
bu koca dünyada birsürü hastahane var,2,0.01189131339556454,73.51804506808202
karına hayranım,2,0.01189131339556454,73.52993638147758
iyi giyin,2,0.01189131339556454,73.54182769487315
nöbetçiyim,2,0.01189131339556454,73.55371900826871
merak etme oda bulurlar,2,0.01189131339556454,73.56561032166428
borise yaptıkları için onu affedemiyorum,2,0.01189131339556454,73.57750163505985
yeni hastalar yine,2,0.01189131339556454,73.58939294845541
onlara başka odam olmadığını söyledim,2,0.01189131339556454,73.60128426185098
ben hastahane idare ediyorum balık ambarı değil,2,0.01189131339556454,73.61317557524654
stalingradtan,2,0.01189131339556454,73.62506688864211
bazıları ön cepheden ötekileri hastahanelerden,2,0.01189131339556454,73.63695820203768
bize burada da yer yok,2,0.01189131339556454,73.64884951543324
80 kişi kabul edeceğim,2,0.01189131339556454,73.6607408288288
iyi günler veronika,2,0.01189131339556454,73.67263214222437
geri kalanlarının diğer hastahanelere gitmesi gerekecek,2,0.01189131339556454,73.68452345561994
güzel iş irina,2,0.01189131339556454,73.6964147690155
mark bana bir iyilik yapabilir misin,2,0.01189131339556454,73.70830608241107
bu öbür catherine,2,0.01189131339556454,73.72019739580664
hiç önemli değil unut gitsin,2,0.01189131339556454,73.7320887092022
kaldığınız yer hoş ve rahatmış,2,0.01189131339556454,73.74398002259777
karımla çocuklarım taşkentte o yüzden adeta evsiz sayılırım,2,0.01189131339556454,73.75587133599333
bana emir verme,2,0.01189131339556454,73.7677626493889
kim olduğunu söyle,2,0.01189131339556454,73.77965396278447
muhtemelen antoninanın partisine gitmiştir,2,0.01189131339556454,73.79154527618003
böyle bir kadın katlandığın ıstırabı anlayabilir mi,2,0.01189131339556454,73.8034365895756
burada olmana sevindim fedya amca,2,0.01189131339556454,73.81532790297116
hatta senin adına bana para bile teklif etmişti,2,0.01189131339556454,73.82721921636673
senin haberin olmadan mark bunu yapmış olabilir mi,2,0.01189131339556454,73.8391105297623
her şeyi çok gizli ve dikkatlice hallettiğimden emin olabilirsin,2,0.01189131339556454,73.85100184315786
ayrıcalıktan kastın nedir,2,0.01189131339556454,73.86289315655343
yaşantımızı bu şekilde sürdüremezdik keyfimize bakarak ölüm ülkemize sinsice sokulurken,2,0.01189131339556454,73.87478446994899
ayrıcalık,2,0.01189131339556454,73.89856709674012
ne istemiştim senden,2,0.01189131339556454,73.91045841013569
sen istediğin zaman ben işini halletmiştim,2,0.01189131339556454,73.92234972353125
benim için de çok zordu ama ben elimden geleni yapmıştım,2,0.01189131339556454,73.93424103692682
ulaşım bizim en büyük sorunumuz,2,0.01189131339556454,73.94613235032239
sen baş cerrahsın bana bu iyiliği yaparsın herhalde,2,0.01189131339556454,73.95802366371795
kurtarmasa keşke demek dobra dobra konuşmak olurdu,2,0.01189131339556454,73.98180629050908
hemen dönerim ben de,2,0.01189131339556454,73.99369760390465
neden böyle telaşlandın,2,0.01189131339556454,74.00558891730022
burada da bize yer yok,2,0.01189131339556454,74.01748023069578
onunla konuşmanı isterim,2,0.01189131339556454,74.02937154409135
çağrılmadan gelip baskın yaptı kavga başlattı,2,0.01189131339556454,74.04126285748691
merak etme yer bulurlar,2,0.01189131339556454,74.05315417088248
herhangi bir araba bul,2,0.01189131339556454,74.06504548427804
arabalar ağırlıklarınca altın ediyor benzin tümüyle karneye bağlanmış,2,0.01189131339556454,74.07693679767361
orada savaş sürüyor antonina,2,0.01189131339556454,74.08882811106918
şimdi gitmeye hazırlan,2,0.01189131339556454,74.10071942446474
sanki içindeki mum sönmüş gibi,2,0.01189131339556454,74.12450205125587
gözlerim şimdi üzgün ve karanlık,2,0.01189131339556454,74.13639336465144
gözlerdeki ışıltı sonsuza dek gerçektir,2,0.01189131339556454,74.148284678047
kapıyı kapat,2,0.01189131339556454,74.16017599144257
seni bırakıp gitmek çok zor,2,0.01189131339556454,74.17206730483814
savaş bu,2,0.01189131339556454,74.1839586182337
irina sen erkek olmalıymışsın,2,0.01189131339556454,74.19584993162927
markın askere yazılmaması,2,0.01189131339556454,74.20774124502483
hiç kimseye bir borcun yok mu,2,0.01189131339556454,74.2196325584204
bir insanın oğlunu savaşın ortasına göndermekten zevk duyacağına inanıyor musun,2,0.01189131339556454,74.24341518521153
yaptığım hep beklemek olmuştur zaten,2,0.01189131339556454,74.2553064986071
ben bir şişe şarap almaya çıkıyorum,2,0.01189131339556454,74.26719781200266
peki devam et,2,0.01189131339556454,74.27908912539823
ne biçim annesin sen öyle,2,0.01189131339556454,74.2909804387938
ölümle yüz yüze geldin nefesini bizzat ensende hissettin,2,0.01189131339556454,74.30287175218936
o ise çok geçmeden zamana yenik düştü,2,0.01189131339556454,74.31476306558493
böylesi yaratıklar için af yoktur,2,0.01189131339556454,74.33854569237606
yaralarını sarın,2,0.01189131339556454,74.35043700577162
uslu dur şimdi,2,0.01189131339556454,74.37421963256276
çocuğuna göz kulak olsana,2,0.01189131339556454,74.38611094595832
adın ne boris,2,0.01189131339556454,74.39800225935389
bir de ben sorumlu tutulacağım,2,0.01189131339556454,74.40989357274945
ayakta uyuyorsun seni budala,2,0.01189131339556454,74.42178488614502
kimsin sen,2,0.01189131339556454,74.43367619954059
annemin çocuğu,2,0.01189131339556454,74.44556751293615
voroshilovgrad,2,0.01189131339556454,74.45745882633172
ben değilim sensin kaba,2,0.01189131339556454,74.46935013972728
yok yok sus,2,0.01189131339556454,74.48124145312285
sen en güç çileye göğüs gerdin,2,0.01189131339556454,74.49313276651841
voroshilovgradta anneni bulmaya gideceğiz,2,0.01189131339556454,74.50502407991398
hastahanede konser var,2,0.01189131339556454,74.51691539330955
sahiden epey kolaydır,2,0.01189131339556454,74.52880670670511
çok teşekkür ederim anna mikhajlovna,2,0.01189131339556454,74.54069802010068
tanıdığımız küçük bir çocuk için,2,0.01189131339556454,74.55258933349624
bugün doğum günü,2,0.01189131339556454,74.56448064689181
keşke herkes senin kadar düşünceli olsaydı mark,2,0.01189131339556454,74.57637196028737
bu tip açık yaranın semptomatolojisi öncelikle düğüm yapısındaki değişimlere bağlıdır,2,0.01189131339556454,74.58826327368294
ilgi çekici ama beni aşar,2,0.01189131339556454,74.6001545870785
niye ki,2,0.01189131339556454,74.61204590047407
klinik pratisyenine göre kolay anlaşılır değillerdir ancak birçok durumda etioloji,2,0.01189131339556454,74.62393721386964
bu süslü kılık kıyafet de nesi,2,0.01189131339556454,74.6358285272652
bu da nedir,2,0.01189131339556454,74.64771984066077
ne biçim bir oyun bu,2,0.01189131339556454,74.65961115405634
ne demek oyun,2,0.01189131339556454,74.6715024674519
çocukcağız anne babasını kaybetmiş,2,0.01189131339556454,74.68339378084747
onu kimsesizler yurduna götürmeliydin,2,0.01189131339556454,74.69528509424303
o yurda sen kendin git,2,0.01189131339556454,74.7071764076386
şu ana kadar evet,2,0.01189131339556454,74.71906772103416
pislikler,2,0.01189131339556454,74.73095903442973
sessiz olun,2,0.01189131339556454,74.7428503478253
sen kızıl orduda bir askersin görevden kaçmak mı istiyorsun,2,0.01189131339556454,74.75474166122086
john nerede,2,0.01189131339556454,74.76663297461643
bu bir şaka,2,0.01189131339556454,74.778524288012
ama bir erkeğe oğlunun öldüğünü nasıl söylersin,2,0.01189131339556454,74.79041560140756
sen aileden olmadığın için sanırım sana söylemenin zararı yok,2,0.01189131339556454,74.80230691480313
evet çok zor durumdayım,2,0.01189131339556454,74.81419822819869
bir tanem mutlu yıllar,2,0.01189131339556454,74.82608954159426
senden ayrılmak çok zor,2,0.01189131339556454,74.83798085498982
ama elden bir şey gelmez,2,0.01189131339556454,74.84987216838539
savaş var,2,0.01189131339556454,74.86176348178095
gitmeye mecburum,2,0.01189131339556454,74.87365479517652
ölüm sinsice yurdumuza sokulurken rahatımıza bakarak eskisi gibi yaşamımızı sürdüremeyiz,2,0.01189131339556454,74.88554610857209
neden o kadar telaşa kapıldın,2,0.01189131339556454,74.89743742196765
hemen döneceğim,2,0.01189131339556454,74.90932873536322
sen başcerrahsın benden bu ufacık iyiliği esirgemezsin,2,0.01189131339556454,74.93311136215435
ulaştırma bizim en ciddi sorunumuz,2,0.01189131339556454,74.94500267554992
benim için de zordu ama elimden geleni yaptım,2,0.01189131339556454,74.95689398894548
elimden geleni yaptım,2,0.01189131339556454,74.96878530234105
tamam görüşürüz,2,0.01189131339556454,74.98067661573661
hala peşimdeler,2,0.01189131339556454,74.99256792913218
burada bekle,2,0.01189131339556454,75.00445924252774
bakın bakın moskova üzerinde turnalar uçuyor,2,0.01189131339556454,75.01635055592331
hayır sen ye beni,2,0.01189131339556454,75.02824186931888
tamamen benim kontrolümdeydi,2,0.01189131339556454,75.04013318271444
ne halt ediyorsun,2,0.01189131339556454,75.05202449611001
sadece merhaba demeye geldim,2,0.01189131339556454,75.06391580950557
aslanım benim,2,0.01189131339556454,75.07580712290114
haydi mike,2,0.01189131339556454,75.0876984362967
tombul aslanım,2,0.01189131339556454,75.09958974969227
son,2,0.01189131339556454,75.11148106308784
jamie,2,0.01189131339556454,75.1233723764834
ne kadar,2,0.01189131339556454,75.13526368987897
birayı bırak,2,0.01189131339556454,75.14715500327453
taşak,2,0.01189131339556454,75.1590463166701
seni küçük pislik,2,0.01189131339556454,75.17093763006567
nereye gittiğini sanıyorsun,2,0.01189131339556454,75.18282894346123
çabuk ol,2,0.01189131339556454,75.1947202568568
tim,2,0.01189131339556454,75.20661157025236
benden istedin diye çok zahmete girdim,2,0.01189131339556454,75.21850288364793
senden ne istedim,2,0.01189131339556454,75.2303941970435
muafiyet,2,0.01189131339556454,75.24228551043906
fyodor ivanovich,2,0.01189131339556454,75.25417682383463
mark için olan muafiyet,2,0.01189131339556454,75.26606813723019
bütün meseleyi ihtiyatla idare ettiğimden emin olabilirsin,2,0.01189131339556454,75.27795945062576
çok eziyet çektin,2,0.01189131339556454,75.28985076402132
sadece daha beterini yapmış biri seni ayıplayabilirdi,2,0.01189131339556454,75.30174207741689
bizimle kal yapamam başka birisinin arkasına saklanamam istemem,2,0.01189131339556454,75.31363339081246
baksana borozdin ailesini nerede bulabilirim,2,0.01189131339556454,75.32552470420802
sen hangi borozdini arıyorsun,2,0.01189131339556454,75.33741601760359
fyodor ivanovich mi,2,0.01189131339556454,75.34930733099915
fyodor ivanovich şu an burada değil,2,0.01189131339556454,75.37308995779028
boris mi yolladı,2,0.01189131339556454,75.38498127118585
fyodor ivanovich ile görüşmem gerek,2,0.01189131339556454,75.39687258458142
sağ ol,2,0.01189131339556454,75.40876389797698
fyodor ivanovichin birazdan gelmesi lazım,2,0.01189131339556454,75.42065521137255
sana benziyor,2,0.01189131339556454,75.43254652476811
elimden gelebilecek tüm çatışmaya girdim,2,0.01189131339556454,75.44443783816368
ne demek muafiyet,2,0.01189131339556454,75.45632915155925
tebrik ederim,2,0.01189131339556454,75.46822046495481
bu günde doğmuşsun,2,0.01189131339556454,75.48011177835038
itfaiye aracı ambulans kamyon,2,0.01189131339556454,75.49200309174594
burada boris isimli birinden bir not var,2,0.01189131339556454,75.50389440514151
leningrad hala kuşatma altında,2,0.01189131339556454,75.51578571853707
bak aklına bir şey gelmesin,2,0.01189131339556454,75.52767703193264
devam eden bir savaş var antonina,2,0.01189131339556454,75.5395683453282
arabalar ağırlıklarınca altın değerinde benzinse illa karneyle dağıtılıyor,2,0.01189131339556454,75.55145965872377
herhangi bir çeşit araba bul,2,0.01189131339556454,75.56335097211934
