word_en_translate,object_id,names,image_id,synsets,merged_object_ids,height,width,x_koor,y_koor
three,999193,three,2319741,three.n.01,,176,419,39,30
three,375691,three,2404841,three.n.01,,49,165,295,133
three,4263671,three,2402341,,,64,381,116,310
three,336555,three,2404924,three.n.01,,150,107,229,225
three,1111471,three,2404979,three.n.01,,284,186,238,27
three,949041,three,2340033,three.n.01,,8,11,202,258
three,280717,three,2407373,three.n.01,,183,354,139,168
three,367195,three,2407281,three.n.01,,29,113,40,372
three,1098311,three,2407242,three.n.01,,231,288,197,77
three,283887,three,2407206,three.n.01,,50,28,132,15
three,2920184,three,2339991,,,106,92,191,83
three,576253,three,2376102,three.n.01,,278,373,2,222
three,293099,three,2406603,three.n.01,,36,17,236,98
three,4175977,three,2414256,,,134,119,375,198
three,1736243,three,2351404,three.n.01,,131,160,204,49
three,3839447,three,2376782,three.n.01,,38,132,53,203
three,4175052,three,2414286,,4175008,48,37,144,200
three,1107872,three,2405431,three.n.01,,233,135,299,29
three,852414,three,2352690,three.n.01,,144,331,0,111
three,3886618,three,2364999,three.n.01,,18,12,337,104
three,568395,three,2377013,three.n.01,,35,135,248,191
three,1053213,three,2316537,three.n.01,,12,11,117,198
three,336471,three,2404933,three.n.01,,99,139,65,225
three,394791,three,2401895,three.n.01,,83,28,253,172
three,3831805,three,2382096,three.n.01,,374,243,45,70
three,1326151,three,2382785,three.n.01,,27,125,2,164
three,769874,three,2362939,three.n.01,,29,53,367,188
three,450719,three,2395805,three.n.01,,13,9,322,166
three,684284,three,2386036,three.n.01,,331,500,0,37
three,4377962,three,2395590,,,34,57,274,126
three,4392413,three,2395092,,,251,463,13,79
three,518382,three,2386485,three.n.01,,10,14,257,137
three,666544,three,2394830,three.n.01,,37,65,156,297
money,3658740,money,713058,money.n.01,,39,39,422,202
money,3373594,money,2412730,money.n.01,"3062681 , 2996815",40,28,316,186
money,758975,money,2364477,money.n.01,,31,21,272,183
money,1822017,money,2362537,money.n.01,,41,28,168,417
money,2549468,money,2361366,money.n.01,,181,365,39,10
money,2049839,money,2361366,money.n.01,,52,83,301,51
money,2049838,money,2361366,money.n.01,,86,40,456,220
money,2049837,money,2361366,money.n.01,,79,66,431,139
money,2049840,money,2361366,money.n.01,,42,80,270,42
money,3755368,money,2361366,money.n.01,,99,142,120,188
money,2441182,money,2361366,money.n.01,,265,499,1,104
money,2049841,money,2361366,money.n.01,,63,46,211,25
money,782657,money,2361354,money.n.01,,9,15,258,246
money,2549126,money,2357902,money.n.01,,43,31,457,105
money,2023132,money,2349620,money.n.01,,12,12,133,214
money,3918313,money,2342889,,,22,71,57,34
money,2064776,money,2341950,money.n.01,"2582671 , 2115718",62,42,109,206
money,944487,money,2341140,money.n.01,,7,20,242,168
money,3339088,money,2341009,money.n.01,,30,27,181,250
money,948726,money,2340159,money.n.01,,27,29,77,439
money,954425,money,2338380,money.n.01,,25,19,393,113
money,971678,money,2331576,money.n.01,,53,41,94,230
money,3363163,money,2329271,money.n.01,3489586,45,61,165,115
money,4675837,money,2329180,,,65,45,259,427
money,3125648,money,2322468,money.n.01,,14,98,228,64
money,3141606,money,2317794,money.n.01,,11,33,325,189
money,620422,money,2367800,money.n.01,,43,38,137,162
money,747149,money,2368266,money.n.01,,267,498,0,106
money,1957129,money,2366783,money.n.01,,20,97,135,350
money,3195262,money,2417788,money.n.01,,41,149,302,12
money,1176831,money,2398712,money.n.01,,22,41,121,249
money,1176832,money,2398712,money.n.01,,15,38,188,240
money,1176829,money,2398712,money.n.01,,32,42,23,250
money,1176833,money,2398712,money.n.01,,46,33,232,275
money,616386,money,2368721,money.n.01,,75,55,146,173
money,1176830,money,2398712,money.n.01,,19,38,82,255
money,224208,money,2410177,money.n.01,,184,217,186,156
money,427556,money,2398203,money.n.01,,72,19,245,71
money,455484,money,2395358,money.n.01,,13,13,167,125
money,1228174,money,2392587,money.n.01,,29,33,290,437
money,656667,money,2403920,money.n.01,,4,10,179,313
money,1237977,money,2391736,money.n.01,,17,26,23,81
money,702966,money,2381655,money.n.01,,20,26,388,168
money,4104179,money,2380995,,,30,39,291,139
money,1358054,money,2379390,money.n.01,,15,29,286,231
money,1358048,money,2379390,money.n.01,,39,29,219,223
money,3670615,money,2378319,money.n.01,,8,20,246,161
money,1662994,money,2378033,money.n.01,,300,363,20,31
money,1578387,money,713058,money.n.01,"1578391 , 1578407 , 3795053",65,50,347,377
money,3676744,money,2377570,money.n.01,,31,22,0,445
belonging,2221156,belonging,2374254,belonging.n.01,"1675453 , 2260480",58,55,274,297
belonging,2221155,belonging,2374254,belonging.n.01,,44,61,26,206
belonging,2221158,belonging,2374254,belonging.n.01,,22,30,190,222
belonging,2221159,belonging,2374254,belonging.n.01,,21,53,277,157
belonging,4475062,belonging,2320407,,,27,31,332,293
belonging,4475060,belonging,2320407,,,31,18,262,307
belonging,4475061,belonging,2320407,,,14,29,264,278
open,1027484,open,406,open.n.01,,283,32,298,53
open,1348590,open,2380275,open.n.01,,15,23,198,145
open,547562,open,2380136,open.n.01,,23,23,190,139
open,1366365,open,2378673,open.n.01,,213,103,137,20
open,3836898,open,2378188,open.n.01,,113,36,55,289
open,3674854,open,2377798,open.n.01,,273,38,271,55
open,3727368,open,2373400,open.n.01,,118,107,93,39
open,3730199,open,2372964,open.n.01,,144,31,139,91
open,594008,open,2372101,open.n.01,,127,57,182,117
open,3853798,open,2371917,open.n.01,,76,122,9,241
open,3854578,open,2371482,open.n.01,,125,56,142,257
open,2428704,open,2370891,open.n.01,2666016,160,497,1,38
open,608429,open,2369888,open.n.01,,44,90,237,113
open,3863524,open,2369427,open.n.01,,41,8,88,153
open,3863676,open,2369404,open.n.01,,61,49,389,138
open,2044453,open,2368484,open.n.01,,227,227,217,49
open,618948,open,2368231,open.n.01,,120,120,217,30
open,3870367,open,2368200,open.n.01,,106,54,227,114
open,1334628,open,2381694,,,38,104,368,42
open,3871968,open,2367857,open.n.01,,108,144,177,31
open,1302501,open,2384983,open.n.01,,22,40,132,141
open,4521626,open,2388119,,,20,78,403,108
open,1158143,open,2400504,open.n.01,,39,75,328,143
open,411230,open,2400125,open.n.01,,10,23,431,164
open,411219,open,2400125,open.n.01,,29,57,224,128
open,412612,open,2399951,open.n.01,,22,37,156,234
open,1165517,open,2399843,open.n.01,,37,36,299,203
open,1167221,open,2399706,open.n.01,,81,62,54,187
open,431157,open,2397742,open.n.01,,66,84,276,103
open,444770,open,2396399,open.n.01,,83,87,345,202
open,456249,open,2395282,open.n.01,,494,498,0,4
open,4390995,open,2395153,,,62,149,41,319
open,461854,open,2394693,open.n.01,,43,58,154,111
open,461841,open,2394693,open.n.01,,31,70,183,113
open,4410202,open,2394569,,,282,275,58,159
open,4422478,open,2394106,,,119,120,38,170
open,476096,open,2392941,open.n.01,,161,219,41,84
open,484743,open,2391936,open.n.01,,86,55,258,0
open,493071,open,2390910,open.n.01,,45,65,133,291
open,1272743,open,2387808,open.n.01,,14,23,219,311
open,3872491,open,2367745,open.n.01,,68,301,29,20
open,3877051,open,2366806,open.n.01,,44,35,258,44
open,3881785,open,2365923,open.n.01,,164,95,218,32
open,2783520,open,2327263,open.n.01,,22,53,90,228
open,3975399,open,2326979,,,42,33,93,21
open,3977192,open,2326871,,3977193,129,78,100,81
open,3977935,open,2326827,,,24,49,250,178
open,3961074,open,2322323,,,104,73,114,72
open,3153951,open,2322159,open.n.01,,92,93,24,176
open,4342700,open,2321762,,,88,119,218,95
super,4447241,super,2390956,,,14,45,275,356
super,4350180,super hero,2396550,,4350215,50,139,255,110
super,3584309,super nintendo,2352267,,,34,29,0,121
red,1060773,red,15,,,32,17,113,54
red,901156,red,2346257,,,4,10,257,184
red,1195330,red,2396761,,,3,17,213,197
red,440689,red,2396771,,,1,1,324,126
red,664351,red,2396830,,,37,38,272,160
red,438761,red,2396976,,,5,13,212,165
red,4332644,red,2397058,,,10,20,202,303
red,437278,red,2397098,,,11,14,217,146
red,1191434,red,2397265,,,11,7,188,152
red,2812963,red,2345996,,,51,60,350,167
red,903860,red,2345928,,,7,5,216,142
red,433778,red,2397489,,,28,17,315,174
red,433492,red,2397504,,,25,38,81,317
red,1189300,red,2397511,,,85,52,188,70
red,1189311,red,2397511,,,95,90,228,259
red,1188959,red,2397548,,,63,62,177,144
red,1189001,red,2397548,,,23,27,208,150
red,432735,red,2397575,,,26,422,61,67
red,432651,red,2397578,,,175,96,12,258
red,1188583,red,2397580,,,24,17,226,141
red,2117904,red,2345853,,,91,77,60,80
red,432470,red,2397599,,,6,14,384,247
red,1186972,red,2397739,,,14,14,11,189
red,431059,red,2397756,,,17,20,95,57
red,1195664,red,2396726,,,4,3,39,60
red,430933,red,2397771,,,18,9,265,152
red,442015,red,2396641,,,26,40,312,294
red,442118,red,2396629,,,35,127,262,290
red,1203227,red,2395750,,,11,12,80,218
red,450147,red,2395869,,,17,23,252,82
red,3614848,red,2346825,,,13,24,197,246
red,1955958,red,2346824,,,192,500,0,154
red,1201281,red,2396017,,,41,15,234,123
red,1200124,red,2396151,,,10,62,119,44
red,447246,red,2396176,,,10,10,49,92
red,1199840,red,2396181,,,37,4,277,46
red,1199726,red,2396201,,,20,17,455,148
red,446581,red,2396239,,,13,23,107,198
red,446401,red,2396248,,,9,6,315,264
red,4321834,red,2396252,,,8,3,220,215
red,445558,red,2396343,,,11,31,264,124
red,445549,red,2396343,,,6,16,368,325
red,1198381,red,2396382,,,20,21,291,53
red,664964,red,2396403,,,49,51,273,154
red,897807,red,2346605,,,12,16,431,25
red,898158,red,2346571,,,12,26,180,233
red,444486,red,2396424,,,17,4,187,211
red,3616800,red,2346511,,,139,124,66,193
red,1197787,red,2396455,,,10,9,194,191
red,1838379,red,2346316,,,57,195,173,401
down,1255254,down,2389977,down.n.01,,33,30,152,455
down,3937934,down,2327147,,,59,69,66,226
down,1298163,down,2385332,down.n.01,,145,48,136,123
down,522519,down,2385107,down.n.01,522518,38,46,119,198
down,690909,down,2384803,down.n.01,,52,53,229,81
down,1308916,down,2384474,down.n.01,,94,82,24,43
down,1311496,down,2384276,down.n.01,,79,500,0,202
down,1311987,down,2384218,down.n.01,,79,138,188,188
down,1312059,down,2384213,down.n.01,,94,33,194,253
down,1312618,down,2384159,down.n.01,,69,44,258,132
down,3894320,down,2355716,,,130,94,30,203
down,1320606,down,2383445,,,39,148,230,204
down,515319,down,2387088,down.n.01,,10,13,144,364
down,1320788,down,2383424,down.n.01,,16,15,304,232
down,694448,down,2383373,down.n.01,,33,26,136,201
down,694540,down,2383341,down.n.01,,78,36,298,199
down,3937933,down,2327147,,,152,284,92,85
down,3937931,down,2327147,,,49,107,0,315
down,3921710,down,2341390,,,59,134,255,245
down,3831740,down,2382133,down.n.01,,150,179,216,209
down,3831811,down,2382096,down.n.01,,41,17,109,295
down,703659,down,2381568,down.n.01,,43,33,259,50
down,1335764,down,2381546,down.n.01,,59,67,245,114
down,937222,down,2342105,down.n.01,,65,172,258,268
down,542434,down,2381118,down.n.01,,129,142,38,196
down,824710,down,2355983,down.n.01,,51,159,274,290
down,3843511,down,2387273,down.n.01,,69,79,313,325
down,511780,down,2387687,down.n.01,,115,185,46,187
down,677228,down,2387751,down.n.01,,130,119,165,87
down,448520,down,2396052,down.n.01,,15,22,123,132
down,895710,down,2346883,down.n.01,,20,499,1,313
down,454966,down,2395400,down.n.01,,13,20,370,198
down,666546,down,2394830,down.n.01,,14,14,215,163
down,462035,down,2394679,down.n.01,,34,32,286,168
down,951641,down,2339363,down.n.01,,42,171,160,258
down,1215371,down,2393955,down.n.01,,51,284,7,406
down,179743,down,2413121,down.n.01,,130,263,0,114
down,3774311,down,2355661,down.n.01,,33,137,277,342
down,475344,down,2393045,down.n.01,,6,23,11,169
down,179369,down,2413145,down.n.01,,52,252,122,267
down,3929078,down,2339413,,,171,122,118,223
down,178412,down,2413184,down.n.01,,1,1,192,242
down,480221,down,2392419,down.n.01,,47,15,35,376
down,3774303,down,2355662,down.n.01,,17,25,393,225
down,1243726,down,2391129,down.n.01,,100,51,343,38
down,1244307,down,2391053,down.n.01,,285,358,80,212
down,1245378,down,2390970,down.n.01,,44,28,46,258
down,494192,down,2390767,down.n.01,,69,32,0,427
down,498450,down,2390351,down.n.01,,8,17,462,168
down,1251511,down,2390328,down.n.01,,20,150,226,299
water,2371977,water,2364376,water.n.01,,201,499,0,130
water,1981718,water,2351164,water.n.01,,28,53,279,213
water,2454664,water,2351161,water.n.01,,27,23,350,180
water,2498658,water,2351159,water.n.01,,333,500,0,0
water,3045806,water,2351158,water.n.01,,66,326,0,181
water,2658912,water,2351136,water.n.01,,161,498,0,0
water,862898,water,2351133,water.n.01,,85,67,2,208
water,862906,water,2351133,water.n.01,,75,420,1,1
water,862919,water,2351133,water.n.01,,93,121,7,58
water,2367894,water,2351120,water.n.01,,270,190,162,53
water,2086740,water,2351105,water.n.01,,263,500,0,105
water,862642,water,2351166,water.n.01,,130,497,2,161
water,2588567,water,2351093,water.n.01,,221,499,0,113
water,1971658,water,2351078,water.n.01,,175,136,289,4
water,3898750,water,2351078,,,86,93,294,72
water,2270415,water,2351072,water.n.01,,24,61,199,203
water,2669667,water,2351072,water.n.01,,35,360,76,205
water,1774664,water,2351072,water.n.01,,101,360,71,202
water,3898785,water,2351072,,,50,12,164,196
water,2147230,water,2351072,water.n.01,,60,132,201,191
water,3898782,water,2351072,,,101,353,74,205
water,2150963,water,2351046,water.n.01,,328,402,0,0
water,863499,water,2351039,water.n.01,,55,97,380,71
water,2186899,water,2351088,water.n.01,,41,315,0,333
water,2132545,water,2351034,water.n.01,1680287,150,179,156,184
water,3898357,water,2351169,water.n.01,,107,482,2,60
water,3590248,water,2351188,water.n.01,,31,29,362,233
water,2576638,water,2351312,water.n.01,,14,73,280,78
water,2392675,water,2351312,water.n.01,,24,43,15,89
water,1772826,water,2351307,water.n.01,,261,484,3,0
water,1980969,water,2351305,water.n.01,,32,69,305,89
water,2439869,water,2351304,water.n.01,,333,499,1,0
water,861701,water,2351299,water.n.01,861708,83,499,0,251
water,2523041,water,2351297,water.n.01,,65,149,10,138
water,861805,water,2351286,water.n.01,,105,499,0,226
water,861859,water,2351279,water.n.01,,32,40,238,161
water,2659464,water,2351264,water.n.01,2241208,332,499,0,0
water,2686463,water,2351171,water.n.01,,107,213,288,163
water,862043,water,2351260,water.n.01,,33,163,264,10
water,3897994,water,2351257,,,334,500,0,0
water,2635344,water,2351232,water.n.01,,37,295,176,327
water,2529081,water,2351225,water.n.01,,100,198,5,229
water,1900992,water,2351220,water.n.01,,275,495,2,89
water,2087858,water,2351219,water.n.01,,22,271,112,63
water,2621199,water,2351212,water.n.01,,110,332,0,389
water,862446,water,2351206,water.n.01,,86,84,289,242
water,3109049,water,2351194,water.n.01,,185,496,1,0
water,2299886,water,2351188,water.n.01,,27,39,326,138
water,2094437,water,2351188,water.n.01,,32,63,429,282
water,3589901,water,2351258,water.n.01,,8,9,199,481
well,3715904,well,2331496,well.n.01,,91,33,126,341
well,2833679,well,2333870,well.n.01,,23,39,235,297
well,4375016,well,2395710,,"4375020 , 4375019",147,256,118,5
well,4307875,well,2339231,,,85,76,366,125
well,3920737,well,2341743,,,175,440,4,209
well,1285745,well,2386469,well.n.01,,215,352,47,25
well,1745810,well,2374587,well.n.01,,49,339,159,120
well,726064,well,2374555,well.n.01,,172,82,124,68
well,3735927,well,2372151,well.n.01,,31,43,259,53
well,3920735,well,2341743,,,168,315,80,284
well,939993,well,2341771,well.n.01,,213,88,0,36
well,2252697,well,2343736,well.n.01,,102,40,107,195
well,2442978,well,2361673,well.n.01,,12,66,144,340
well,3943142,ink well,2320378,,,23,28,284,297
well,1874922,tire well,2360080,tire.n.01,,91,87,413,97
well,984022,stone well,2325985,rock.n.01,,34,55,330,180
well,849149,wheel well,2353125,wheel.n.01,,73,10,223,413
well,207677,wheel well,2411890,wheel.n.01,,27,70,85,235
well,3010989,spoon well,2365852,,3882202,86,39,0,34
well,2500239,wheel well,2343040,wheel.n.01,,88,96,235,250
well,3341949,stair well,2316317,step.n.04,,328,498,0,4
well,3333679,wheel well,2371131,wheel.n.01,,38,42,107,272
well,3828467,wheel well,2389692,wheel.n.01,,99,126,312,154
well,1243853,wheel well,2391099,wheel.n.01,,85,32,29,343
well,2977407,wheel well,2334549,wheel.n.01,,126,125,47,174
well,1084608,wheel well,2410922,wheel.n.01,,24,24,407,229
well,185967,wheel well,2412826,wheel.n.01,,23,15,76,251
well,1013485,wheel well,2318176,wheel.n.01,,13,16,217,182
well,978455,stair well,2328223,step.n.04,,41,32,469,135
well,3747703,wheel well,2362980,wheel.n.01,,61,98,127,229
well,207678,wheel well,2411890,wheel.n.01,,31,70,354,234
well,1033925,window well,2106,window.n.01,,286,421,333,0
well,898057,well marked,2346577,,,54,161,41,166
well,3295638,wishing well,2328810,,,160,196,305,46
well,747773,front wheel well,2368158,wheel.n.01,747775,84,61,218,208
well,144279,is maintained well,2415185,,,124,182,317,176
think,239408,word think,2409549,word.n.01,,49,112,203,205
think,751848,think different,2367379,,,27,182,294,241
years,1809046,years,2370924,year.n.01,,10,25,196,98
years,777620,years,2362038,year.n.01,,36,45,225,323
years,232705,5 years old,2409824,year.n.01,,24,23,239,267
i see,3243754,i see,2342114,,,251,352,64,82
caution,2081196,caution,2377506,caution.n.01,3677317,21,15,478,216
caution,793420,caution,2359430,caution.n.01,,10,42,102,119
caution,509093,caution,2388336,caution.n.01,,16,79,2,59
caution,539649,caution,2382363,caution.n.01,,17,62,275,467
caution,421274,caution,2398867,caution.n.01,,43,20,323,107
caution,408230,caution,2400518,caution.n.01,,21,94,147,0
caution,1128264,caution,2403068,caution.n.01,,39,39,154,205
caution,562948,caution,2377968,caution.n.01,,12,26,166,280
caution,802356,caution,2358473,caution.n.01,,67,32,312,386
caution,163394,caution,2413926,caution.n.01,,67,24,223,253
caution,2055651,caution,2342400,caution.n.01,,73,410,48,153
caution,617719,caution,2368452,caution.n.01,,75,339,103,92
caution,1875179,caution,2357961,caution.n.01,2577475,16,19,113,85
caution,4105015,caution,2323147,,,39,16,55,221
caution,4100371,caution,2323487,,"4100400 , 4100423 , 4100420 , 4100418",44,32,276,217
caution,3216070,caution,2417793,caution.n.01,,36,15,317,173
caution,4410598,caution tag,285970,,4410572,28,45,241,88
caution,759837,caution net,2364077,,,22,67,309,97
caution,1798680,caution tape,2367495,,,6,61,272,366
caution,2098297,caution sign,2359513,,,90,53,57,156
caution,2759983,caution line,2360582,,,176,199,117,196
caution,1959296,caution sign,2360643,,,23,22,424,170
caution,1959297,caution sign,2360643,,,38,37,131,139
caution,3278577,caution tape,2317901,,,62,500,0,249
caution,3749051,caution tape,2362716,,,80,500,0,126
caution,2376702,caution tape,2362972,,3526808,29,498,0,46
caution,596814,caution cone,2371583,,,24,10,37,280
caution,2275185,caution tape,2363806,,1855091,12,271,0,234
caution,596809,caution cone,2371583,,,31,21,174,306
caution,2647619,caution pole,2363845,,1834466,201,28,160,46
caution,2647620,caution pole,2363845,,"1834467 , 2586613",256,54,87,104
caution,596819,caution cone,2371583,,,26,15,462,306
caution,757663,caution sign,2365194,,,67,66,204,22
caution,2559803,caution tape,2371335,,"1809798 , 3522528",60,343,0,133
caution,3523354,caution area,2371228,,,115,497,1,213
caution,757661,caution sign,2365194,,,24,24,301,234
caution,2749514,caution tape,2365784,,,17,305,18,44
caution,1933262,caution sign,2370098,,2354163,63,35,379,192
caution,3880627,caution tape,2366167,,,119,432,53,142
caution,2976354,caution sign,2417793,,"2943615 , 3073913",57,58,421,162
caution,2672882,caution line,2369560,,"2469141 , 2571620 , 2545810",142,72,11,189
caution,2271253,caution tape,2367440,,2683842,43,29,256,291
caution,3562497,caution line,2356385,,2762206,118,203,234,256
caution,818238,caution zone,2356676,,,38,131,0,319
caution,2723297,caution tape,2323184,,,15,270,105,244
caution,4149156,caution tape,2323563,,,66,375,0,197
caution,1047551,caution tape,2321601,,,19,90,0,202
caution,2804320,caution sign,2324751,,,24,24,97,190
caution,2804321,caution sign,2324751,,,16,14,283,171
caution,2734400,caution cone,2325236,,,75,46,439,257
expression,3799030,expression,2415096,expression.n.01,,10,14,158,5
expression,587116,expression,2374302,expression.n.01,,26,17,343,59
expression,2802516,expression,2370121,expression.n.01,,56,50,158,97
expression,299309,expression,2412874,expression.n.01,,22,46,131,77
expression,1726409,expression,2369326,expression.n.01,,47,37,377,106
expression,3615923,expression,2367735,expression.n.01,,57,53,259,342
expression,3876177,expression,2366958,expression.n.01,,103,62,132,45
expression,642366,expression,2364224,expression.n.01,,16,24,188,173
expression,3889262,expression,2363921,expression.n.01,,96,41,199,83
expression,824183,expression,2356037,expression.n.01,,17,13,422,162
expression,3616080,expression,2346628,expression.n.01,,26,29,79,113
expression,3346272,expression,2345231,expression.n.01,,116,99,31,38
expression,928902,expression,2342963,expression.n.01,,21,22,91,101
expression,945429,expression,2340914,expression.n.01,,56,52,120,126
expression,948512,expression,2340211,expression.n.01,,112,100,237,22
expression,3704281,expression,2337972,expression.n.01,,195,162,147,114
expression,4627034,expression,2335293,,,25,25,10,328
expression,4664189,expression,2333903,,,135,110,130,100
expression,3461163,expression,2333781,expression.n.01,,109,94,40,94
expression,3716941,expression,2331201,expression.n.01,,103,72,237,157
expression,976535,expression,2328696,expression.n.01,,65,45,79,104
expression,3982499,expression,2326578,,,146,72,325,130
expression,4031360,expression,2324626,,,25,30,52,218
expression,4049903,expression,2318920,,,28,27,134,201
expression,4139935,expression,2318876,,,40,33,358,129
expression,3456893,expression,2318055,expression.n.01,,72,67,87,101
expression,3956212,expression,2316287,,,70,63,67,170
expression,3800815,expression,2413321,expression.n.01,,21,23,294,238
expression,1887651,expression,2377173,expression.n.01,,125,112,153,100
expression,1356379,expression,2379570,expression.n.01,,76,74,363,219
expression,3864063,expression,2369326,expression.n.01,,241,498,0,66
expression,1338932,expression,2381161,expression.n.01,,134,88,137,66
expression,217406,expression,2410444,expression.n.01,,25,21,188,146
expression,291194,expression,2406721,expression.n.01,,11,8,293,171
expression,1172768,expression,2399056,expression.n.01,,17,23,283,101
expression,1188404,expression,2397600,expression.n.01,,69,44,233,40
expression,651095,expression,2407469,expression.n.01,,34,37,152,101
expression,433024,expression,2397547,expression.n.01,,30,44,171,67
expression,1356373,expression,2379570,expression.n.01,,47,43,327,137
expression,1228094,expression,2392595,expression.n.01,,87,66,220,92
expression,689844,expression,2385123,expression.n.01,,41,50,89,50
expression,525987,expression,2384558,expression.n.01,,137,101,256,0
expression,1080378,expression,2411380,expression.n.01,,31,22,165,76
expression,3831681,expression,2382171,expression.n.01,,49,58,195,119
expression,4405167,expression,285824,,,145,101,571,258
expression,378210,expression,2404184,expression.n.01,,23,26,164,230
expression,254914,expression,2408793,expression.n.01,,31,33,224,88
expression,237138,expression,2409648,expression.n.01,237133,58,67,127,48
expression,350812,odd expression,2403677,expression.n.01,,74,47,179,92
expression,288058,wry expression,2406930,expression.n.01,,47,54,159,39
small,1271768,small,2387926,small.n.01,1271769,14,91,154,116
small,1091691,small,2408842,small.n.01,,7,17,61,233
small,1092168,small,2408974,board.n.02,,18,26,228,194
small,1271782,small,2387926,small.n.01,1271783,148,132,338,137
small,265454,small,2408246,small.n.01,,25,128,109,12
small,266356,small,2408193,small.n.01,,40,34,215,61
small,1045890,small,2333152,small.n.01,,114,56,199,55
small,2526190,small,2366558,,,8,7,212,127
small,668589,small,2389229,small.n.01,,7,11,211,245
small,505780,small,2389283,small.n.01,,18,4,326,300
small,281122,small,2407355,small.n.01,,42,17,438,291
small,3882783,small,2365730,small.n.01,,28,27,59,107
small,283878,small,2407206,small.n.01,,37,50,435,254
small,1256838,small,2389818,small.n.01,1256840,78,16,268,351
small,4481932,small,2389820,,,16,11,60,238
small,4047029,small,2338743,,,118,221,54,382
small,4463285,small,2390341,,,15,15,292,59
small,1250609,small,2390411,small.n.01,,129,63,262,174
small,4091229,small,2406362,,,34,56,92,242
small,328254,small,2405897,small.n.01,,36,81,186,159
small,255502,small,2408770,small.n.01,,128,142,171,66
small,4456944,small,2390550,,,28,22,368,284
small,257620,small,2408646,small.n.01,257619,30,40,262,143
small,1273819,small,2387674,small.n.01,,56,33,116,363
small,3863581,small,2369419,small.n.01,,47,119,206,91
small,3992348,small,2326012,,3992351,13,21,86,137
small,4136808,small,2326183,,,9,8,221,175
small,4136813,small,2326183,,,8,10,148,113
small,1080267,small,2411394,two.n.01,,316,277,36,95
small,4136812,small,2326183,,,9,9,256,84
small,316031,small,2411156,small.n.01,,62,80,70,290
small,4136809,small,2326183,,,10,5,271,179
small,4136805,small,2326183,,,10,12,201,139
small,211874,small,2410680,small.n.01,211875,7,8,201,199
small,4104849,small,2326516,,4104850,126,87,129,120
small,221725,small,2410272,small.n.01,,117,78,184,228
small,616983,small,2368643,small.n.01,,110,313,0,221
small,230675,small,2409905,small.n.01,,22,35,20,158
small,230678,small,2409905,small.n.01,,10,18,75,193
small,233050,small,2409810,small.n.01,,71,50,449,4
small,4110466,small,2328908,,,17,27,83,320
small,3729717,small,2329113,small.n.01,,19,27,175,22
small,2729013,small,2329475,small.n.01,,21,40,67,150
small,245923,small,2409244,small.n.01,,34,38,208,146
small,4456934,small,2390550,,,23,30,89,340
small,4456948,small,2390550,,,4,8,13,50
small,4456937,small,2390550,,,11,40,168,104
small,878747,small,2348919,small.n.01,,11,18,267,258
small,2726871,small,2349234,small.n.01,,17,87,103,305
small,1164984,small,2399904,small.n.01,,66,62,381,37
in between,792434,in between bread,2359560,bread.n.01,,157,116,249,250
security,1222883,security,2393108,security.n.01,,43,64,436,25
security,298019,security,2413351,security.n.01,,141,66,432,70
security,753540,security,2366843,security.n.01,,37,15,461,65
security,783000,security,2361287,security.n.01,,17,33,89,71
security,2734295,security,2331084,security.n.01,,101,192,39,39
security,3774122,security,2355754,security.n.01,"2633382 , 2480767 , 2686355",77,44,233,130
security,2280626,security,2341106,security.n.01,,48,14,398,301
security,3994652,security,2413473,,,58,15,110,343
security,1175660,security,2398806,security.n.01,,92,60,239,283
security,613193,security bars,2369211,,,86,30,242,267
security,2603611,security lock,2362413,,,12,14,471,221
security,269183,security bars,2408052,,,26,284,214,32
security,1281110,security door,2386922,,,180,99,0,152
security,1657263,security wall,2376994,,,251,332,0,199
security,417163,security vest,2399324,,,22,18,417,101
security,3976643,security cate,2414754,,,99,65,110,131
security,4444839,security cone,1592488,,4279316,95,80,197,344
security,2140130,security gate,2380858,,,51,79,112,122
security,4447284,security bars,3258,,,82,56,921,104
security,190545,security suit,2412615,,,140,38,150,129
security,3820036,security gate,2398567,,,72,106,280,96
security,1311277,security chain,2384295,,,16,45,160,310
security,144009,security light,2415199,,,15,15,483,114
security,1539556,security booth,780,,,75,44,324,304
security,2323917,security light,2347148,,,15,15,373,0
security,2676191,security guard,2342706,watchman.n.01,,195,64,434,137
security,4187613,security light,2321787,,,95,8,317,49
security,3657272,security guard,2317079,watchman.n.01,,95,54,213,258
security,2323918,security light,2347148,,,13,15,349,1
security,2362600,security fence,2352886,,,83,315,1,212
security,2968600,security guard,2415320,watchman.n.01,,144,58,363,150
security,1550504,security light,2597,,,191,28,554,151
security,4362593,security fence,2396146,,,65,230,3,87
security,4054134,security chain,1592602,,,118,16,190,440
security,350537,security light,2403697,,,15,14,192,51
security,1593748,security light,1159465,,,22,48,302,158
security,1213545,security camera,2394190,,,11,14,160,5
security,3205149,security camera,2344567,,,13,20,102,100
security,2862639,security camera,2343223,,,20,30,384,140
security,944274,security camera,2341181,,,6,10,378,161
security,3229783,security camera,2340703,,,5,8,344,182
security,3229787,security camera,2340703,,,4,8,156,212
security,3229784,security camera,2340703,,,4,6,259,194
security,3229786,security camera,2340703,,,3,5,258,199
security,3229785,security camera,2340703,,,4,7,156,219
