lemma_en_translate,object_id,names,image_id,attributes,synsets,height,width,x_koor,y_koor
really,256457,"bird , hawk",2408709,"huge , brown , large , beautiful , attractive , nice , interesting , really pretty , with talons",bird.n.01,193,150,237,94
really,1267361,cake,2388685,"a dessert , a pie , cocoa flavored , in disguise , really a pie , slice of pie , dessert , yummy , different",cake.n.03,61,73,285,92
really,251982,horse,2408952,"cream colour , small , furry , young , tan , tan+cream , a little muddy , pony , really cute , good gift 4 'tw :-}",horse.n.01,283,309,136,56
really,1101074,pizza,2406588,"tasty , delicious , flavorful , heavily seasoned , really tasty , here , ready , supreme style , large , ready to eat , ready to be sliced , spicy , big , brown , vegetarian , cooked",pizza.n.01,333,498,2,3
really,362936,cloud,2410248,"black , white , fluffy , grey , dark grey , light grey , light sun shining , very white , dark , rain cloud , small , light , very dark , heavy , thick , really dark , looming in distance , cumulus , bringing rain , large",cloud.n.01,326,495,1,3
water,2893836,bottle,2417899,water,bottle.n.01,47,142,196,203
water,3462897,bottle,2341849,water,bottle.n.01,137,54,47,64
water,544015,tower,2380709,water,tower.n.01,11,14,275,258
water,544623,wave,2380598,water,wave.n.01,67,218,2,210
water,2065854,bottle,2342096,water,bottle.n.01,85,42,452,180
water,2929450,bottle,2342100,water,bottle.n.01,34,11,360,195
water,2327989,bottle,2342295,water,bottle.n.01,67,75,298,265
water,2343355,water trail,2342367,water,,121,222,27,307
water,2395731,water trail,2342367,water,,92,169,97,306
water,2057874,water trail,2342367,water,,38,211,91,81
water,4260752,spray,2380277,water,,65,28,316,81
water,2291579,trail,2342367,water,trail.n.01,133,397,26,296
water,2685783,trail,2342367,water,trail.n.01,75,63,297,120
water,2899197,bottle,2341785,water,bottle.n.01,55,28,237,260
water,547934,bottle,2380090,water,bottle.n.01,82,35,337,252
water,2209450,water trail,2342367,water,,139,365,55,279
water,2885312,trail,2342367,water,trail.n.01,106,9,199,286
water,3016067,trail,2342367,water,trail.n.01,101,196,27,322
water,3648392,trail,2342367,water,trail.n.01,87,50,114,332
water,2765206,water skis,2342367,water,water_ski.n.01,20,52,61,413
water,552374,stains,2379504,water,stain.n.01,46,327,138,288
water,2028493,drain,2342528,water,drain.n.01,28,30,207,365
water,2046358,ocean,2342862,water,ocean.n.01,7,465,3,230
water,2046357,waves,2342862,water,wave.n.01,8,40,44,227
water,2468867,water bottle,2342966,water,water_bottle.n.01,175,109,2,0
water,1360495,drop,2379154,water,drop.n.01,14,13,362,183
water,3642026,skier,2343162,water,skier.n.01,60,32,316,169
water,548210,puddle,2380048,water,pool.n.06,36,110,256,172
water,543360,water spot,2380842,water,,42,34,30,204
water,3653096,sports,2341758,water,sport.n.01,18,16,224,148
water,1339529,glass,2381070,water,glass.n.01,26,66,413,0
water,952941,ocean,2338843,water,ocean.n.01,50,162,91,118
water,4550752,pipe,2382508,water,,245,120,191,87
water,4550753,pipe,2382508,water,,260,121,178,85
water,4550754,pipe,2382508,water,,248,114,188,84
water,4128253,pipe,2382508,water,,235,135,176,84
water,4589477,wave,2338894,water,,131,248,1,160
water,1328606,river,2382459,water,river.n.01,38,207,25,260
water,4583917,droplets,2339523,water,,70,61,185,70
water,950791,water area,2339597,water,,22,25,0,230
water,2040527,puddle,2340109,water,pool.n.06,38,75,79,181
water,700251,wave,2381987,water,wave.n.01,100,127,245,135
water,1333113,dispenser,2381900,water,dispenser.n.01,83,125,335,115
water,3660129,sport,2340443,water,sport.n.01,66,95,220,72
water,3659058,skis,2340675,water,ski.n.01,67,96,58,227
water,3659057,skiing,2340675,water,skiing.n.01,90,178,7,212
water,946330,wave,2340684,water,wave.n.01,39,24,248,131
water,4060617,bottle,2381516,water,,250,249,249,75
water,2256893,bottle,2340694,water,bottle.n.01,39,13,217,53
water,3209201,drain,2340703,water,drain.n.01,74,331,145,394
well,3548125,entertained,2358103,well,,273,469,25,27
well,162555,1800,2413964,as well,,17,49,280,18
well,2580986,living room,2363877,well lit,room.n.01,395,497,0,1
well,2402805,entrance,2364262,well lit,entrance.n.01,60,53,179,9
well,2161387,tv,2364570,well lit,television.n.01,135,187,116,114
well,1766549,picture,2353056,well lit,picture.n.01,322,495,1,1
well,3274486,bedroom,2370742,well lit,bedroom.n.01,358,475,22,14
well,1561360,living area,4635,well lit,area.n.01,501,771,5,7
well,4371664,corridor,4423,well lit,,454,597,0,340
well,1555940,room,3926,well lit,room.n.01,321,489,7,12
well,3047593,room,2362094,well lit,room.n.01,373,498,1,0
well,3091700,staircase,2322469,well lit,stairway.n.01,150,124,236,72
well,1060980,roof,19,well lit,roof.n.01,50,789,6,2
well,242906,lot,2409379,well lit,batch.n.02,65,236,66,134
well,3804779,room,2412401,well lit,room.n.01,473,356,3,10
well,4480804,bathroom,2389843,well lit,,491,314,38,0
well,1006691,bathroom,2318847,well lit,bathroom.n.01,496,347,26,1
well,2737473,bathroom,2318544,well lit,bathroom.n.01,350,498,0,24
well,2264989,grass,2393140,well cut,grass.n.01,69,123,353,209
well,4488804,modern building,2389618,well lit,,90,72,109,19
well,3095140,room,2412420,well lit,room.n.01,372,368,71,2
well,2160527,bed,2363902,well made,bed.n.01,122,50,380,151
well,1175047,traffic circle,2398850,well kept,traffic_circle.n.01,82,499,0,252
well,472417,gym shoe,2393434,well worn,gym_shoe.n.01,18,23,227,392
well,1710505,crust,2367920,well done,crust.n.02,50,158,170,267
well,3846274,crust,2385106,well done,crust.n.02,32,66,67,425
well,1225513,grass,2392818,well kept,grass.n.01,76,58,254,281
well,1679767,bed,2373656,well made,bed.n.01,172,240,57,157
well,1800668,baseball field,2374902,well kept,ball_field.n.01,352,498,0,22
well,3694404,knot,2375186,well done,knot.n.01,212,170,188,74
well,700471,crust,2381970,well done,crust.n.02,117,132,367,8
well,2410544,lawn,2368851,well kept,lawn.n.01,122,314,9,6
well,733774,crust,2373219,well done,crust.n.02,343,498,0,30
well,196560,pipe,2412346,well kept,pipe.n.01,27,141,151,265
well,2810555,hedge,2356543,well kept,hedge.n.01,34,122,252,0
well,3787844,steak,286,well done,steak.n.01,185,184,195,167
well,3804692,cheese,2412408,well done,cheese.n.01,129,130,91,172
well,2821419,crust,2412408,well done,crust.n.02,92,23,437,169
well,3035661,french fries,2326257,well done,child.n.01,127,448,29,193
well,960694,skateboard,2336255,well used,skateboard.n.01,82,48,196,300
well,2481446,crust,2340279,well done,,161,61,27,190
well,3769615,holder,2357738,well used,holder.n.01,36,28,195,142
well,4556025,steak,3870,well done,,269,153,310,80
well,2901004,pizza,2340899,well done,pizza.n.01,265,293,65,122
well,2544756,baking sheet,2346528,well used,sheet.n.01,279,490,1,52
well,2146319,margarita pizza,2350922,well done,,156,257,85,1
well,3899221,pizza,2350922,well done,,323,332,23,145
well,196559,pipe,2412346,well kept,pipe.n.01,24,140,78,244
well,1105489,court,2405899,well kept,court.n.01,169,498,0,163
well,849669,crust,2353073,well done,crust.n.02,333,178,321,1
required,3387971,uniform,2345824,"black , required",uniform.n.01,57,55,113,123
shape,594247,hexagon,2372079,shape,hexagon.n.01,26,19,261,213
shape,594246,hexagon,2372079,shape,hexagon.n.01,25,23,227,223
shape,1866527,kite,2355827,shape,kite.n.03,24,23,327,46
shape,1112354,stripe,2404860,shape,band.n.04,125,69,84,176
shape,205480,round,2411986,shape,round.n.01,34,116,8,410
shape,2269207,triangle,2342528,shape,triangle.n.01,31,37,161,277
shape,3846637,person,2384803,shape,person.n.01,49,23,400,64
shape,594248,hexagon,2372079,shape,hexagon.n.01,19,19,234,244
shape,3403655,turkey,2323267,shape,turkey.n.01,213,252,131,96
shape,4586708,sword,2336661,shape,,91,57,306,218
shape,3827035,circle,2391459,shape,circle.n.01,109,145,329,14
shape,986434,urn,2325372,shape,urn.n.01,54,51,0,169
shape,676200,sun,2387975,shape,sun.n.01,17,30,377,208
shape,2613048,pole,2357720,l shape,pole.n.01,238,330,98,37
shape,2522039,lights,2342964,v shape,light.n.02,105,266,107,60
shape,3965677,tree trunk,61544,'y' shape,,169,204,664,1
shape,3334302,entrance,2318957,arc shape,entrance.n.01,218,158,109,232
shape,2686968,blinds,2389257,good shape,blind.n.01,108,54,351,51
shape,3471242,sign,2364144,fish shape,sign.n.02,71,186,11,49
shape,1826586,branch,2374609,arch shape,branch.n.01,66,155,37,70
shape,1672655,shade,2377650,cube shape,shade.n.01,23,26,220,107
shape,3731501,vase top,2372767,horn shape,,60,127,51,320
shape,3058420,seat,2328653,oval shape,seat.n.01,66,115,5,291
shape,3898238,roof,2351188,round shape,,112,205,90,343
shape,3990721,cut,2326094,heart shape,,238,240,155,69
shape,2006318,branch,2342036,heart shape,branch.n.01,36,44,257,70
shape,4452697,photo,1592817,round shape,,89,113,779,363
shape,4670070,table,2329843,black shape,,50,257,224,301
shape,4291714,concrete block,2400264,square shape,,154,195,0,50
shape,1218173,wings,2393640,in a v shape,wing.n.01,14,36,149,191
shape,2790215,kite,2344773,circle shape,kite.n.03,35,27,138,255
shape,2441240,candle,2366503,number shape,candle.n.01,212,111,4,14
shape,912287,cake,2344890,square shape,cake.n.03,166,192,154,100
shape,393495,lawn,2402021,in bad shape,lawn.n.01,331,362,9,43
shape,3327848,bear,2345678,"head , shape",bear.n.01,143,171,42,83
shape,3072487,diamond,2317177,"blue , shape",diamond.n.01,27,41,343,45
shape,4159153,windows,2322988,"arch , shape",,82,67,116,253
shape,2314822,sudewalk,2363842,in bad shape,,27,95,171,230
shape,2314823,street,2363842,in bad shape,street.n.01,54,109,172,295
shape,2204941,sign,2373427,s plus shape,sign.n.02,31,48,250,161
shape,2407671,pink diamond,2353880,"pink , shape",diamond.n.01,19,47,323,353
shape,1963201,cherry tomato,2349441,normal shape,cherry_tomato.n.01,86,53,269,170
shape,502745,window,2389765,diamond shape,window.n.01,59,30,328,196
shape,4628678,plate,2335427,"round , shape",,42,15,7,361
shape,1216827,doughnuts,2393793,in ring shape,ring.n.02,100,174,67,232
shape,3388170,sign,2334109,octagon shape,sign.n.02,230,257,158,129
shape,2703460,traffic sign,2342306,diamond shape,,57,16,209,143
shape,2522407,sign,2369006,diamond shape,sign.n.02,15,15,99,124
shape,2006010,design,2338535,diamond shape,design.n.01,47,161,259,110
shape,1938574,kite,2355666,diamond shape,kite.n.03,64,80,155,86
think,419945,branch,2399015,think,branch.n.01,321,106,162,31
think,2511829,tire,2375104,think,tire.n.01,114,135,309,133
think,2666992,grey clouds,2366953,think,cloud.n.01,41,127,72,2
think,956395,paper,2337802,think,paper.n.01,190,177,195,39
think,1000386,tree trunk,2319605,think,trunk.n.01,300,53,17,32
think,318215,mouse,2410971,"think , white , thin",mouse.n.01,38,158,304,207
think,1258887,bushes,2389627,"think , green , tall",shrub.n.01,263,499,1,50
think,3146840,beak,2417243,"curved , think , long",beak.n.01,17,34,327,216
think,751830,"word , typography",2367379,"typed , think different",word.n.01,103,226,272,191
think,2926930,horse,2319232,"brown , white , fake, i think",horse.n.01,89,92,107,54
think,686929,crust,2385577,"burnt , brown , bubbly , think",crust.n.02,265,419,9,121
think,318773,pole,2410930,"plastic , tall , think , marker",pole.n.01,120,16,127,215
think,1181708,snow,2398206,"frozen , bright , white , think",snow.n.01,214,495,0,118
think,311813,logo,2411445,"signature , in left corner , orange , i think",logo.n.01,41,24,4,287
think,312771,rug,2411379,"faux zebra i think , brown+white , animal print",rug.n.01,64,56,318,274
caution,2337279,lights,2361592,caution,light.n.02,61,71,260,245
caution,4507091,sign,2388895,caution,,126,140,166,97
caution,2716800,sign,2334146,caution,sign.n.02,42,55,262,63
caution,2284575,barrels,2365335,caution,barrel.n.01,59,132,191,140
caution,4277334,sign,2335306,caution,,60,70,350,123
caution,2211687,orange light,2341323,caution,light.n.01,25,25,457,210
caution,539851,caution sign,2382330,caution,,58,126,280,189
caution,934165,sign,2342443,caution,sign.n.02,18,10,25,154
caution,2617310,white markings,2343737,caution,marker.n.02,108,67,308,149
caution,2497311,siren,2346769,caution,siren.n.01,27,22,21,253
caution,3684146,cone,2376585,caution,cone.n.01,144,122,215,334
caution,1891418,cones,2376198,caution,cone.n.01,17,27,248,94
caution,842040,sign,2353962,caution,sign.n.02,27,25,163,209
caution,3565130,light,2355948,caution,light.n.01,78,87,115,99
caution,1834390,sign,2375543,caution,sign.n.02,92,87,215,154
caution,2293068,street sign,2375543,caution,street_sign.n.01,134,77,220,150
caution,1858847,sign,2356606,caution,sign.n.02,252,219,37,181
caution,2061110,sign,2357225,caution,sign.n.02,141,57,274,191
caution,2271894,sticker,2373460,caution,gummed_label.n.01,49,67,390,277
caution,1661574,sign,2359337,caution,sign.n.02,46,17,27,393
caution,2762576,cone,2417793,caution,cone.n.01,20,17,353,175
caution,3859248,tape,2370310,caution,tape.n.01,48,62,14,200
caution,2144741,ground,2362972,caution,land.n.04,41,429,40,14
caution,1667162,poles,2363845,caution,pole.n.01,354,123,86,40
caution,2647620,caution pole,2363845,caution,,285,91,75,100
caution,2647619,caution pole,2363845,caution,,214,54,149,46
caution,2858411,head lights,2332354,caution,,17,35,353,76
caution,1243822,tape,2391104,caution,tape.n.01,26,70,365,235
caution,1828579,word,2365827,caution,word.n.01,28,58,85,128
caution,4011879,platform,2325219,caution,,81,230,4,197
caution,277987,light,2407535,caution,light.n.01,25,23,204,111
caution,2765071,sign,2415510,caution,sign.n.02,19,12,57,264
caution,2846373,cone,2417793,caution,cone.n.01,19,10,341,181
caution,2846374,cone,2417793,caution,cone.n.01,17,11,176,177
caution,2846375,cone,2417793,caution,cone.n.01,11,6,284,180
caution,3329973,sign,2327300,caution,sign.n.02,38,17,414,204
caution,2933804,sign,2316172,caution,sign.n.02,56,100,180,266
caution,3354280,sign,2316467,caution,sign.n.02,137,29,106,79
caution,3052157,cone,2417793,caution,cone.n.01,17,14,338,182
caution,1127515,sign,2403154,caution,sign.n.02,15,8,379,228
caution,2846372,cone,2417793,caution,cone.n.01,28,15,315,182
caution,2846371,cone,2417793,caution,cone.n.01,45,25,236,187
caution,3052158,cone,2417793,caution,cone.n.01,22,16,315,187
caution,3052159,cone,2417793,caution,cone.n.01,44,24,235,187
caution,4100873,light,2323472,caution,,43,85,23,161
caution,3052160,cone,2417793,caution,cone.n.01,11,5,357,185
caution,4100420,sign,2323487,caution,,57,46,266,211
caution,451324,sign,2395755,caution,sign.n.02,34,28,439,139
caution,4100400,sign,2323487,caution,,59,57,264,211
caution,3044109,sign,2323672,caution,sign.n.02,45,61,144,98
expression,2646072,round face,2374049,concentrating expression,face.n.01,35,26,94,103
small,2597772,bud,2373034,small,bud.n.01,20,15,56,275
small,756241,wheel,2365690,small,wheel.n.01,21,15,170,202
small,2015044,light,2365692,small,light.n.01,13,14,218,249
small,3999874,sticker,2325656,small,,21,16,156,107
small,3551671,piece,2325650,small,piece.n.01,43,100,21,287
small,632468,plant,2365704,small,plant.n.01,24,17,483,315
small,2625483,spot,2365710,small,topographic_point.n.01,12,9,208,170
small,2470119,wheel,2365729,small,wheel.n.01,52,51,186,220
small,3882769,pebbles,2365731,small,pebble.n.01,115,80,115,337
small,3882707,amount,2365735,small,sum.n.01,34,20,349,280
small,2404174,chair,2365744,small,chair.n.01,82,50,1,288
small,2386248,mantle,2365744,small,mantle.n.01,98,237,102,273
small,1973640,cat,2365745,small,cat.n.01,188,190,308,29
small,3882668,cat,2365745,small,cat.n.01,218,130,328,41
small,4140624,mouth,2365757,small,,28,52,181,274
small,2379409,plants,2365762,small,plant.n.01,81,242,239,250
small,2194485,plant,2365766,small,plant.n.01,151,126,128,136
small,2352606,bird,2365768,small,bird.n.01,134,118,204,113
small,4000416,spoke,2325628,small,,24,31,146,282
small,632025,stuff cow,2365780,small,,47,52,9,71
small,3882513,wave,2365782,small,wave.n.01,194,466,12,128
small,3330511,horns,2365809,small,horn.n.01,8,8,107,155
small,3227829,windows,2325668,small,window.n.01,21,65,76,93
small,3134476,horns,2365809,small,horn.n.01,13,12,94,156
small,3233572,airplane,2365662,small,airplane.n.01,120,406,67,116
small,2544948,oval windows,2365662,small,window.n.01,32,82,220,169
small,756669,small boy,2365535,small,male_child.n.01,219,145,214,83
small,3458971,windows,2325668,small,window.n.01,13,10,277,97
small,2430932,grey building,2365536,small,building.n.01,22,37,113,72
small,1982297,shorts,2365546,small,short_pants.n.01,25,26,393,308
small,2519603,van,2365560,small,van.n.05,25,96,389,172
small,3940966,windows,2325668,small,,113,142,136,42
small,1774215,pimple,2365572,small,pimple.n.01,15,14,223,169
small,1774214,pimple,2365572,small,pimple.n.01,12,10,268,16
small,2047704,bench,2365589,small,bench.n.01,60,152,346,273
small,2528818,laptop,2365590,small,laptop.n.01,127,179,147,175
small,3883457,lake,2365591,small,lake.n.01,90,463,17,192
small,1792770,wildflowers,2365596,small,wildflower.n.01,27,121,206,295
small,2219553,steel top,2365609,small,,105,52,22,245
small,2941165,windows,2325668,small,window.n.01,54,95,195,57
small,3099428,windows,2325668,small,window.n.01,22,17,249,78
small,2608217,town,2365618,small,town.n.01,20,46,386,176
small,3108677,window,2325668,small,window.n.01,17,17,195,57
small,3291233,boat windows,2325668,small,,18,11,199,58
small,1717720,bull horn,2365656,small,,32,22,59,68
small,2148687,watch,2365658,small,watch.n.01,10,9,386,158
small,3167256,window,2325668,small,window.n.01,65,150,106,83
small,1986148,runway,2365662,small,track.n.09,8,496,1,321
small,756685,small boy,2365535,small,male_child.n.01,180,133,214,119
small,2576820,brush,2365809,small,brush.n.01,68,78,0,246
security,3511879,officer,2417232,security,military_officer.n.01,162,53,404,142
security,4551580,camera,2382442,security,,30,19,465,26
security,766496,vehicle,2363270,security,vehicle.n.01,60,101,265,214
security,3159543,guard,2380858,security,guard.n.01,126,77,109,34
security,547725,camera,2380113,security,camera.n.01,40,37,316,24
security,3679014,railing,2377294,security,railing.n.01,50,30,353,112
security,3919324,officer,2342356,security,,268,125,93,37
security,2006544,fence,2376912,security,fence.n.01,57,497,2,97
security,3919323,officer,2342356,security,,261,102,12,48
security,2367911,person,2342920,security,person.n.01,84,54,374,289
security,2623421,cameras,2375557,security,camera.n.01,38,55,412,82
security,2813236,person,2344917,security,person.n.01,37,15,245,257
security,2428226,camera,2346624,security,camera.n.01,12,15,125,16
security,1970540,guard,2346814,security,guard.n.01,31,32,230,158
security,3423592,camera,2373262,security,camera.n.01,11,8,346,100
security,2129991,trafficcamera,2372644,security,,23,11,287,115
security,2741865,camera,2370628,security,camera.n.01,32,37,386,56
security,1687869,camera,2370628,security,camera.n.01,17,24,291,127
security,1877608,lights,2346871,security,light.n.02,170,122,8,38
security,2347447,officer,2368141,security,military_officer.n.01,305,275,114,178
security,2991290,camera,2331084,security,camera.n.01,118,146,55,44
security,3563134,grating,2325410,security,grate.n.03,250,89,0,247
security,1332801,camera,2381932,security,camera.n.01,13,28,88,291
security,1677318,camera,2356805,security,camera.n.01,19,14,234,220
security,2968600,security guard,2415320,security,watchman.n.01,144,58,363,150
security,1081476,guards,2411242,security,guard.n.01,142,128,357,1
security,4189020,camera,2321756,security,,24,22,155,251
security,1115726,man,2404437,security,man.n.01,50,13,52,102
security,1593177,metal,1159426,security,metallic_element.n.01,177,98,476,0
security,2787356,guard,2323956,security,guard.n.01,67,45,341,160
security,3368857,security gate,2413309,security,,29,67,18,88
security,159754,fence,2414110,security,fence.n.01,41,325,175,303
security,3266363,cameras,2415543,security,camera.n.01,57,30,321,90
security,1562738,lights,4771,security,light.n.02,12,18,45,61
security,3471444,light,2416050,security,light.n.01,6,6,30,78
security,4032631,camera,2324567,security,,26,40,31,160
security,461798,guard,2394698,security,guard.n.01,239,47,312,47
security,4321523,gate,2398296,security,,254,107,392,11
security,946583,mirror,2340631,for security,mirror.n.01,442,374,1,1
security,3167877,security grating,2325410,"no , security",security.n.01,234,85,2,263
security,2778932,uniform,2415320,security guard,uniform.n.01,111,47,370,168
security,2850166,camera,2330723,metal security,camera.n.01,18,16,105,51
security,3295968,vest,2318807,security guard,vest.n.01,81,47,163,109
security,142472,mirror,2415286,security mirror,mirror.n.01,233,225,63,227
security,473551,camera,2393272,security camera,camera.n.01,25,25,373,31
security,328496,light,2405873,security camera,light.n.01,23,22,247,60
security,2888803,camera,2336100,security camera,camera.n.01,77,72,199,69
security,3031975,camera,2336100,security camera,camera.n.01,77,82,187,58
security,2998630,camera,2333085,"sign , security",camera.n.01,155,78,99,58
security,3112217,camera,2416183,security camera,camera.n.01,10,15,74,54
also,265328,block,2408250,also soft,block.n.01,112,106,63,165
also,1122860,blue jacket,2403636,also gray,jacket.n.01,85,78,160,126
also,357048,apple,2403055,also green,apple.n.01,37,43,317,245
also,441883,white skiing pole,2396649,also black,,31,237,222,137
also,246319,cover,2409224,also illusory,screen.n.04,3,2,113,126
also,297914,white edge,2414257,also illusory,edge.n.01,86,105,177,233
also,258263,'turkerworker,2408609,"l a z y , also",,5,4,188,328
also,202935,rock,2412099,also invisible,rock.n.01,7,4,2,203
also,1260203,street sign,2389503,also for pike st,street_sign.n.01,54,69,139,265
also,1262858,sign,2389239,"also yellow , white , gree",sign.n.02,44,122,230,27
also,859479,green bag,2351611,"large , also black , tagged",bag.n.01,117,149,7,103
also,1355267,"bull , large steer , brown bull , steer",2379682,"brown , also steer , a large steer",bull.n.01,137,178,215,160
also,1195790,traffic sign,2396712,"red , blue , also red , shield-shaped",,39,30,271,75
also,704660,cutting board,2381435,"also chopping board , brown , dark brown",board.n.02,137,406,1,196
also,924188,blue flower,2343388,"ornament , small , also green , laying sideways",flower.n.01,66,103,149,269
also,623644,cigarette pack,2367259,"white , small , open , of salem cigarettes , also carton of cigs",,78,145,26,140
also,307805,peaches,2411718,"saturn peaches , also donut peaches , not all that exotic , red , peach , yellow",,182,174,0,32
also,704655,pizza cutter,2381435,"used for pizza , stainless steel , also pizza slicer , made of metal , shiny , silver colored",,117,143,178,96
need,212336,drain,2410662,in need of flush,drain.n.01,41,40,366,211
need,677261,restroom,2387735,need of cleaning,public_toilet.n.01,478,288,6,0
need,4023022,grill,2368791,in need of scraping,,324,429,16,3
need,655319,teeth,2404994,in need of orthodics,tooth.n.01,13,43,205,197
need,4013486,home plate,2412771,in need of being swept,,24,80,364,337
need,1044016,moped,2344165,"old , in garage , in need of repair",moped.n.01,139,151,348,91
need,1044011,moped,2344165,"old , in garage , in need of repair , antique , green",moped.n.01,177,164,229,89
need,326503,fence,2406080,"wooden , rambling , slightly decrepit , in need of paint",fence.n.01,170,498,1,107
need,1236012,shrubs,2391921,"overgrown , in the background , leafy , in need of trimming",shrub.n.01,234,498,1,2
need,1044009,moped,2344165,"old , in garage , in need of repair , antique , mint green , green",moped.n.01,223,161,3,109
need,265282,rabbit,2408250,"stuffed , plush toy , light brown , snuggly , cuddly , in need of sponging",rabbit.n.01,272,185,300,43
need,231296,left side,2409879,"slightly grimy , left side of sink , yellowy , in need of scrub , maybe old [?]",side.n.01,124,140,0,250
need,1356361,sheep,2379570,"on right side , in need of shearing , at the top , looking content , looking reasonable , large , white , tan , sneak-peeking , a model , smiling , a color",sheep.n.01,91,79,319,3
need,206426,cat,2411940,"fluffy , white , very , outdoors , nicely fluffy , fuzzy , staring , mildly disconcerted , in need of brushing , part persian , big , glaring , *not* blue-eyed , getting cranky",cat.n.01,309,444,56,23
high,2815232,mountain,2324164,high,mountain.n.01,52,134,364,146
high,417422,leg,2399300,high,leg.n.01,86,176,185,216
high,1168795,spire,2399545,high,steeple.n.01,43,18,166,29
high,2214673,grass,2350297,high,grass.n.01,75,120,75,147
high,3302271,fence,2350342,high,fence.n.01,90,265,1,105
high,2065638,wave,2350349,high,wave.n.01,93,307,143,127
high,2231768,traffic light,2350489,high,traffic_light.n.01,18,14,188,128
high,3933635,chair,2331009,high,,201,320,38,126
high,3437828,high chair,2331009,high,chair.n.01,214,351,11,113
high,3275588,chair,2331009,high,chair.n.01,223,325,35,105
high,3093125,weeds,2330727,high,weed.n.01,324,112,261,39
high,3093126,weeds,2330727,high,weed.n.01,169,231,15,8
high,1874307,grass,2350624,high,grass.n.01,150,99,397,167
high,3392047,mountains,2350681,high,mountain.n.01,67,470,13,92
high,2525919,grass,2350962,high,grass.n.01,76,144,353,252
high,2302777,frisbee,2350109,high,frisbee.n.01,47,52,146,21
high,1822009,air,2351386,high,air.n.01,315,371,1,1
high,1806146,chair,2351480,high,chair.n.01,69,88,200,256
high,4596516,water,2379402,high,,66,448,0,430
high,4596517,water,2379402,high,,120,447,0,115
high,2916691,roof top,2329179,high,,77,497,2,2
high,406503,billboard,2400707,high,billboard.n.01,30,64,435,135
high,3897308,wind,2351511,high,,49,96,26,105
high,1361132,tower,2379099,high,tower.n.01,431,183,148,34
high,556241,ceiling,2378945,high,ceiling.n.01,153,199,50,13
high,556633,grass,2378905,high,grass.n.01,32,175,323,165
high,1363127,splash,2378904,high,splash.n.01,125,277,113,49
high,3665017,high chair,2351888,high,chair.n.01,86,342,30,277
high,3362221,kite,2351985,high,kite.n.03,24,49,443,145
high,4117737,lights,2328422,high,,12,20,75,106
high,2220673,kite,2351985,high,kite.n.03,25,48,439,142
high,2475074,weeds,2351409,high,weed.n.01,251,194,0,80
high,400806,heel,2401306,high,heel.n.01,46,36,136,377
high,3595250,wall,2350103,high,wall.n.01,108,108,1,253
high,1170811,waves,2399278,high,wave.n.01,86,96,7,18
high,2545586,sock,2347427,high,sock.n.01,55,51,95,204
high,4671451,button,2333636,high,,24,33,118,205
high,2941459,waters,2333628,high,water.n.01,57,422,76,14
high,2154361,weeds,2348110,high,weed.n.01,25,65,433,178
high,3412722,light fixture,2333541,high,,36,64,81,3
high,3469913,wires,2333541,high,wire.n.01,50,132,233,69
high,2762921,ball,2333453,high,ball.n.01,25,33,335,17
high,3029461,high heels,2333199,high,heel.n.01,32,34,124,320
high,4520588,back,2333043,high,,129,90,304,219
high,2880104,dock,2332500,high,dock.n.01,117,127,0,1
high,2698685,plane,2348111,high,airplane.n.01,227,495,1,24
high,1328006,wires,2382536,high,wire.n.01,38,61,71,24
high,4551487,heels,2382452,high,,42,47,286,96
high,539231,back,2382423,high,back.n.01,174,99,3,91
high,3471669,chair,2349662,high,chair.n.01,62,47,89,95
food,4518629,tray,2417747,food,,180,330,41,273
food,4635704,plate,2335131,food,,146,216,192,223
food,678003,advertisement,2387424,food,ad.n.01,196,46,16,43
food,4635694,table,2335131,food,,311,469,14,40
food,3021742,platter,2335305,food,phonograph_record.n.01,477,347,21,22
food,2688533,truck,2335976,food,truck.n.01,285,494,4,46
food,3666069,truck,2335976,food,truck.n.01,252,482,15,77
food,4609677,piece,2337000,food,,41,49,267,68
food,4609676,piece,2337000,food,,48,50,320,99
food,4609675,piece,2337000,food,,37,71,289,140
food,4609674,piece,2337000,food,,69,75,281,155
food,4609673,piece,2337000,food,,64,64,254,148
food,4609672,piece,2337000,food,,68,72,186,167
food,2216484,shadow,2338584,food,shadow.n.01,47,52,430,262
food,2499468,plate,2339146,food,,414,331,1,82
food,3929034,basket,2339450,food,,29,90,75,6
food,4584052,bowl,2339511,food,,23,44,72,61
food,4686229,basket,2340304,food,,54,49,85,83
food,4685828,crumb,2340327,food,,27,25,73,314
food,2116402,dish,2341286,food,dish.n.01,49,77,114,139
food,1329421,bread,2382339,food,bread.n.01,47,187,277,282
food,3101787,truck,2343280,food,truck.n.01,347,325,0,4
food,2678546,meat,2334586,food,meat.n.01,132,115,148,247
food,2678547,vegetables,2334586,food,vegetable.n.01,106,60,240,172
food,4633863,stand,2334351,food,,57,113,115,175
food,4634121,plate,2334318,food,,38,23,393,413
food,3939668,tray,2326405,food,,55,27,22,187
food,982092,item,2326536,food,item.n.01,141,244,158,328
food,982091,item,2326536,food,item.n.01,170,254,1,135
food,982090,item,2326536,food,item.n.01,190,252,222,122
food,3034605,tray,2329052,food,tray.n.01,145,109,387,28
food,4316602,packet,2398594,food,,128,174,135,156
food,4659593,heater,2331096,food,,83,206,50,245
