word_en_translate,image_id,questions,que_and_anw_id,answers
evening,2369400,what type of day might this be,309412,evening
evening,2368830,what time of day is it,1810764,evening
evening,2366521,when was this taken,310905,evening
evening,2366490,what time of day is it,1762716,evening
evening,2365947,what time of day is it,1751700,evening
evening,2365776,what time of day is it,1748543,evening
evening,2361306,what time of day is it,1659416,evening
evening,2361101,when was this picture taken,314763,evening
evening,2361089,when would this situation occur,1655319,evening
evening,2360888,when was the photo taken,634752,evening
evening,2360733,what time of day is this,1647906,evening
evening,2360519,what time of night is this,1643385,evening
evening,2360419,when is the picture taken,379291,evening
evening,2360268,what is the time of day,1638315,evening
evening,2359792,when in the day is this,1628354,evening
evening,2359602,when is it,251968,evening
evening,2359555,when was picture taken,507929,evening
evening,2359414,what time of day is it,1620900,evening
problem,2360018,what are the fruit being used for,1632992,math problem
problem,2402392,why does the man on the left wear glasses,1261530,vision problem
problem,2394637,what did the plumper say,415880,i think i found the problem
problem,2410688,why is there water everywhere,170884,there is a problem with the fire hydrant
i found,2394637,what did the plumper say,415880,i think i found the problem
in love,2412712,why are they smiling,154691,they re in love
in love,2359201,how in love are the bears,1617127,very much in love
in love,2318014,what are some of the words written behind the post,912236,do not fall in love
in love,2385666,why the woman kissing the bananas,742897,she s in love with it
a little,2375748,how much red wine is in the glass the man is holding,1952094,a little
a little,2372944,who is eating from the bowl,1895924,a little boy
a little,2384543,who is having the party,232009,a little boy
a little,2376992,what is the man on the right holding,1977570,a little kid
a little,2376333,who is on a skateboard,1964489,a little boy
a little,2375607,who is in the photo,750931,a little boy
a little,2374989,who is in the picture,1937551,a little boy
a little,2385973,what is this photo of,550767,a little boy
a little,2373721,who is riding the dark brown horse,1911795,a little boy
a little,2372565,who is playing with a kite,1887701,a little boy
a little,2371930,who is sitting on the woman s lap,1873914,a little boy
a little,2370964,who is sitting in the grass,1853534,a little boy
a little,2370838,who is sitting on the bench,1850941,a little boy
a little,2370366,who is between the two women,1841206,a little boy
a little,2369985,who is under the umbrella,1834124,a little boy
a little,2373214,what is on top of the big bag,1901322,a little bag
a little,2369837,who is near the truck,1831276,a little boy
a little,2388427,who is in the photo,740677,a little boy
a little,2388545,who is using a laptop,1538639,a little kid
a little,2398900,who is next to the man,1466172,a little boy
a little,2398254,who is behind the toy,476979,a little boy
a little,2398209,who is behind the woman,1590405,a little boy
a little,2398045,who is sitting down,796984,a little boy
a little,2397344,who is in the picture,1394209,a little boy
a little,2397188,who is pictured,1393337,a little boy
a little,2388545,who is posing for the camera,1538640,a little kid
a little,2396916,who is in the picture,1517895,a little boy
a little,2395563,who has blue sleeve,1511999,a little boy
a little,2394513,who is running behind the sheep,1505973,a little boy
a little,2394338,who is next to the girl on the right,1569260,a little boy
a little,2393000,who is in the picture,288272,a little boy
a little,2392302,who is in the picture,1367521,a little boy
a little,2391096,who is watching the model train,1427797,a little boy
a little,2396128,who is looking out the window,1451399,a little boy
a little,2368043,who is in the picture,245215,a little boy
a little,2367422,who is with the lady,245714,a little kid
a little,2367302,who is in the picture,1778365,a little kid
a little,2333721,who is in this picture,336668,a little boy
a little,2332490,who has their eyes closed,721436,a little boy
a little,2329371,what is this photo of,723923,a little boy
a little,2327824,what color is the sand,853163,a little tan
a little,2324962,who is in front of the pole,856651,a little boy
a little,2324372,who is in this photo,861375,a little boy
a little,2339671,who is the man with walking,715703,a little boy
a little,2414586,who is playing at the beach,1027223,a little boy
a little,2413887,who is on the sleeping bag,1015630,a little boy
a little,2412691,who is in the picture,154859,a little boy
a little,2411821,who is standing by the bus,161821,a little boy
a little,2411797,who is skiing,162015,a little boy
a little,2411797,who is skiing,1112261,a little boy
night,2403084,what time of day is this,1275023,night
night,2390276,when was the photo taken,419318,night
night,2346340,when is the party,326579,night
night,2369104,what time of day what this likely taken,1816409,night
night,2318712,when was this picture taken,906655,night
night,2400089,what time of day is it,1214231,night
night,2390329,when was the picture taken,1356991,night
night,2369009,what time of day is depicted,1814491,night
night,2400018,what time of day is it,347617,night
night,2399908,what time of day is it,1210790,night
night,2399881,what time of day is it,1210260,night
night,2399875,when was the photo taken,475801,night
night,2345800,what is the time of day,327008,night
night,2390444,what time of day is it,1424270,night
night,2399695,what time is it,1470264,night
night,2390334,what time of day is it,1484627,night
night,2399683,when do the round lights come on,219903,night
night,2368973,when was the picture taken,564364,night
night,2318292,when was the photo taken,910013,night
night,2400682,what time of day is it,219104,night
night,2328565,when was the photo taken,852567,night
night,2390200,what time of day is it,1356228,night
night,2368644,what time of day is picture taken,1807085,night
night,2368644,when was this photo taken,1807083,night
night,2378100,what time of day is it,298099,night
night,2368966,when was the photo taken,756251,night
night,2318100,what time of day,911551,night
night,2390244,what time of day is it,1484179,night
night,2400443,when is it being played,219289,night
night,2318224,when time of day,910555,night
night,2337126,when time is it,781726,night
night,2318228,when time of day,910528,night
night,2377927,when was the photo taken,749079,night
night,2400488,what time of day does the window reflect,1222877,night
night,2400738,when was this picture taking,1228624,night
night,2399671,when was the photo taken,667703,night
night,2318939,when was the photo taken,904841,night
night,2370738,what time of day was this picture taken,1848664,night
night,2319752,when was the photo taken,898337,night
night,2398575,what time of day,1401471,night
night,2398526,when was the picture taken,732607,night
night,2391024,when was the photo taken,1552107,night
night,2398485,when was the photo taken,1592260,night
night,2344911,what time of day was the picture taken,711509,night
night,2319851,when was the picture taken,897541,night
night,2370766,when was the photo taken,754812,night
night,2370783,when was the photo taken,1849688,night
night,2327693,when was the picture taken,597327,night
night,2398368,what is the time of day in this image,1591459,night
night,2398336,when was this picture taken,412945,night
three,2,how many trees are along the left side of the road,986977,three
three,2355766,how many surfboards are in the photo,766813,three
three,2355774,how many tires seen on the bus,510964,three
three,2355794,how many people are in the picture,510944,three
three,2355820,how many people are on the field,318995,three
three,2355857,how many people are around home plate,446430,three
three,2355865,how many houses are in the background,830724,three
three,2355934,how many poles can be seen,510836,three
three,2355939,how many elephants are shown,382875,three
three,2355953,how many people are playing baseball in this photo,574781,three
three,2355963,how many planes are shown,254840,three
three,2355970,how many frisbees are there,702674,three
three,2356050,how many elephants are there,702608,three
three,2356052,how many towels,574710,three
three,2355762,how many people are in the picture,255008,three
three,2356068,how many people are pictured,638608,three
three,2356124,how many people are there,830526,three
three,2356156,how many people are in the front of the picture,446208,three
three,2356159,how many men are there in the picture,382700,three
three,2356164,how many people can be seen,830494,three
three,2356178,how many different vehicles are in the picture,382688,three
three,2356233,how many busses are there,574562,three
three,2356242,how many computers are there,254631,three
three,2356250,how many keyboards are in the picture,702450,three
three,2356265,how many different pictures,830405,three
three,2356328,how many people are pictured,638396,three
three,2356333,how many flowers can be seen,574475,three
three,2356338,how many girls are shown,382560,three
three,2356348,how many surfers are there,638386,three
three,2356082,how many headlamps are on the train s front,254754,three
three,2355739,how many motorcycles are in the photo,383035,three
three,2355736,how many kids are playing,446531,three
three,2355722,how many human faces are in the photo,255045,three
three,2355241,how many people are shown,319451,three
three,2355251,how many giraffe are there,703237,three
three,2355257,how many servings are there,446889,three
three,2355276,how many children are shown,446880,three
three,2355322,how many wheels are on the plane,255365,three
three,2355335,how many sets of cars are there,511304,three
three,2355338,how many people are seen wearing sunglasses,383365,three
three,2355346,how many pillows are visible in the picture,767146,three
three,2355386,how many light posts are there,767119,three
three,2355387,how many zebras are there,767110,three
three,2355406,how many sinks are there,767102,three
three,2355433,how many people are shown,575182,three
three,2355468,how many pots are on the island,639085,three
three,2355472,how many bears do you see,575159,three
three,2355482,how many light post are in the background,255233,three
three,2355488,how many animals are there,639075,three
three,2355501,how many men are in the cart,319247,three
money,2369756,what do you put in the parking meter,1829706,money
money,2373906,what is in right person s hand,1915818,money
money,2338853,what is the man in the pink shirt holding,588412,money
money,2412730,what is the woman holding,1131606,money
money,2368721,what is in the wallet,1808520,money
money,2368266,what is beside the scissors,1798906,money
money,2368266,what is beside the scissors,1798907,money
money,2368266,what is beside the scissors,1798908,money
money,2368266,what is beside the scissors,1798909,money
money,2368266,what is beside the scissors,1798910,money
money,2366783,what is in the envelope,246222,money
money,2365113,what is the person reaching for in the wallet,1735096,money
money,2364477,what is coming out the briefcase,439805,money
money,2364477,what is coming out of the briefcase,1722765,money
money,2363008,what goes into the meter,1692735,money
money,2362892,what do you put in a parking meter,569238,money
money,2361366,what is on the bed,1660497,money
money,2361366,what is the person laying on,1660498,money
money,2361366,what is lying above the person s head,1660511,money
money,2359631,what is the design on the bowtie,1625224,money
money,2359631,what is the tie made of,1625232,money
money,2340159,what is on the bottom left of the desk,395502,money
money,2333067,what is the woman handing the worker,784969,money
money,2384171,what is laying on the apples,680104,money
money,2373890,what is on teh tie,1915499,money
money,2402491,what is put in a parking meter,1263454,money
money,2390712,what is in the man s pocket,1550496,money
money,2404529,what goes in the meter,1306876,money
money,2390712,what is in the man s pocket,547007,money
money,2391736,what is on the table,1555689,money
money,2398203,what is being handed to the lady,1590351,money
money,2332675,what is inside of the white pitcher,529433,money
money,2400448,what does the sign on the bike ask for,1222017,money
money,2410177,what is on display,174968,money
money,2411091,what does the advertisement say,167660,ge money
money,2408317,where is the money,1057172,no money
money,2359497,what brand is displayed on the banner,1622469,ge money
money,2340350,why do people sell goods,715163,for money
money,2369746,why is the business man going to work,1829530,earn money
money,2389807,what does the yellow sign say,739572,cash money
money,2389807,what does the sign say on the building in the bottom left corner,1420584,cash money
money,2410177,what is containing the money,1098113,it s money
money,2368266,where are the scissors,1798892,on the money
money,2374474,what does the top most sign on the door say,1926892,money orders
money,2371133,where are the numbers,1857089,on the money
money,2347932,why travel by train,581187,money savings
money,2404924,why is the vendor selling cotton candy,791482,to make money
money,2346413,why is the woman selling fruit,582364,to make money
money,2339039,why is the lady making vases,396395,to make money
money,2400053,why is there a sign on the bus,1213485,to make money
enough,2379315,how much water can come out,492123,enough
enough,2399589,how clean is the bathtub,1530865,clean enough
enough,2350719,how much is enough,387054,enough s enough
enough,2406307,why are the sandwich portions arranged this way,1181253,not enough room
enough,2401091,why aren t the men inside the vehicle,1236408,not enough room
enough,2366119,what does lake need for boat,1755098,deep enough for
enough,2410354,why is the ice cream melting,1110216,it s not cold enough
enough,2384356,how ripe is the fruit,424050,not ripe enough to eat
enough,2373084,why are they waiting on the beach,816957,waves aren t high enough
enough,2392358,why do you think this is not summer,1367859,grass isn t green enough
enough,2360427,why is the landing gear still out,1641478,not enough time to close
enough,2408233,when will the zebra lift its head up,190522,when it has eaten enough
enough,2375385,how big is the pizza,1944913,big enough for one person
enough,2322568,when will he hit the ball,875807,when it gets close enough
enough,2364421,why is there no mouse pad,1721615,the board is smooth enough
enough,2388381,when will the man hit the ball,1346613,when it comes close enough
enough,2387979,why is the grass brown and dry,1474063,it has not had enough rain
enough,2398091,how long can the man master skateboarding,1523443,quick enough with practice
enough,2366998,why are the luggages stacked up,1772616,not enough space to put them
enough,2415291,why are the flowers drooping,134063,not enough water in the vases
enough,2383804,how small is the kitten,808382,enough to fit inside the shoe
enough,2387979,why are the trees dry,1474069,they have not had enough rain
enough,2389828,how big is the umbrella,1420708,big enough to cover the table
enough,2365620,why is the grass yellow instead of green,1745530,there has not been enough rain
enough,2373269,how close is the animal,624839,enough to get the camera licked
enough,2365125,what is the depth of the water,1735330,shallow enough for bird to wade
enough,2337346,how wide is the sill,781546,wide enough to hold a stuffed bear
enough,2387435,why are the man s feet jutting out,1471487,not enough room man and belongings
enough,2379120,how warm is it in this picture,297504,it is warm enough for a light jacket
enough,2404551,how sunny is it,663800,strong enough to make people avoid it
enough,2353821,how deep is the snow,320591,deep enough to cover the fire hydrant
enough,2373155,how deep is the water,1900216,just deep enough to cover the dog s paws
enough,2363103,what is designed to look like a miniature oriental rug,1694589,two mats one small enough to be a coaster
enough,2361187,how old is the stop sign,1657166,old enough to be stained and have holes in it
enough,2369312,why did the event planner choose these metal folding chairs,1820666,there were enough metal folding chairs to seat an audience
enough,2406910,why is the word forum visible,201109,becuase the snowboard is high enough that we can see the bottom
enough,2398799,why is the road flooded,348589,rain is coming down so hard it isn t able to drain off quickly enough
belonging,2415297,why is this man carrying a suitcase,134020,to carry his belonging
belonging,2413153,what is ready on board,1141995,baggage belonging to two men
open,5,what position is the window in,987532,open
open,2374761,what does the top say,1933256,open
open,2374761,what word on the hydrants starts with an o,1933259,open
open,2374714,how is the hood of truck,495812,open
open,2374506,how does the bus s hood look,1927587,open
open,2374497,what position is the laptop lid in,1927386,open
open,2374483,how is the iron gate positioned,1927078,open
open,2374479,how is the elephant s mouth positioned,1927044,open
open,2374440,how does the umbrella look,1926128,open
open,2374440,how does the polka dot umbrella look,1926131,open
open,2374222,what is the condition of the umbrellas,1921761,open
open,2374115,how does seat lid appear,1919865,open
open,2374063,what position are the curtains in,1918862,open
open,2374014,what position is the wings,1917961,open
open,2373744,what position is the umbrella,1912289,open
open,2374761,what word is on the top of the hydrant,1933234,open
open,2373646,what state is the book in,1910277,open
open,2373533,what position is the dog eyes,1907837,open
open,2373531,what state is the umbrella in,1907790,open
open,2373311,what state is the umbrella in,1903330,open
open,2373265,what is the position of the umbrella,1902356,open
open,2373234,how is the curtian,1901740,open
open,2373099,how is the peel,1899082,open
open,2373077,how is the lion s mouth,1898672,open
open,2372944,how is the kid s mouth,817067,open
open,2372944,what position is the girl s mouth in,1895919,open
open,2372863,how is the position of laptop,1894123,open
open,2372709,what is the position of the windows,1890693,open
open,2372467,what position are the closest doors,1885390,open
open,2372467,how are the doors shown,1885399,open
open,2372293,how does the dog on the left s mouth look,1881555,open
open,2373598,what is the position of the hands,1909212,open
open,2374761,what is written on the fire hydrant,1933190,open
open,2374765,how are the subway doors oriented,1933309,open
open,2374848,what is the state of the umbrella,1934922,open
open,2377574,how does the cat shown on the monitor have mouth positioned,1987172,open
open,2377356,what position is the door in,1983750,open
open,2377352,how is the lid positioned,1983690,open
open,2416224,how does the man s mouth appear,940944,open
open,2377184,how are the drapes positioned,1980872,open
open,2377050,what position is the door in,1978490,open
open,2377050,what position are the bus doors in,1978503,open
open,2377045,how is the oven door positioned,1978448,open
open,2376983,how is the toilet seat placed,1977402,open
open,2376939,how is the suitcase,1976563,open
open,2376856,what does the baby s mouth look like,1974866,open
open,2376711,how is the toilet lid,1972100,open
open,2376597,how is the trujnk,1969963,open
open,2376565,how is the door,1969258,open
open,2376438,how is the man on the left mouth,1966787,open
super,2414854,what length is the tie,1032175,super long
super,2375848,what does the red sign say,1954106,super mags
super,2375848,what is the name of business in picture,622781,super mags
super,2383204,what does sign say on building,808865,super sale
super,2414854,what is the length of the tie,1032176,super long
super,2389863,what is the grass behind the bear,1354278,super green
super,2389863,what is the grass behind hm,1354279,super green
super,2389863,what color is the grass behind bear,1354281,super green
super,2361082,what are the little toy action figures at the bottom of the picture,250790,super heros
super,2367053,what is odd about the sign,1773575,super short
super,2406885,what is on the light blue shirt,201311,super heroes
super,2390956,what does the paper say,418789,super savings
super,2415742,what does the sign say in red,937083,super stop shop
super,2365024,what is the hat from,1733499,super mario bros
super,2370009,where is the rv from,1834531,the atv super store
super,2400129,what is the elephant doing,1214990,walking and being super cute
super,2379903,what is different about this skier s ensemble,235725,the touches of super bright color
drugs,2375868,what is on the distant sign above the man s head,1954595,drugs
drugs,2338535,what does the sign in the reflection say,524745,bartell drugs
oh,2374664,where is the cat,815690,oh the table
oh,2408341,where is the powdered sugar,1057753,oh a doughnut
oh,2408605,where is the bus number,1063617,oh the front of the bus
red,2,what color is the car,986934,red
red,2390370,what color is the vehicle next to the white truck,675152,red
red,2345067,what color is the man s shirt,775362,red
red,2345088,what color is the skateboard,647393,red
red,2390369,what color is the crayon drawing,611163,red
red,2390368,what color is the boy s shirt,611170,red
red,2345119,what is the color of the traffic lights,391533,red
red,2345150,what color is the belly of the plane,711330,red
red,2390346,what color are the stacks on the ship,739151,red
red,2390339,what color is the hydrant,355353,red
red,2345186,what color is the car that is behind the front bus,775280,red
red,2345203,what color is the double decker bus,263434,red
red,2345215,what color is the traffic light in this photo,519401,red
red,2345224,what color is the stripe running across the bus,839244,red
red,2345225,what color other than white is the man s vest,839235,red
red,2390330,what color is the chili,675187,red
red,2390329,what is the color of the traffic light,611189,red
red,2390329,what is the telephone shaped lights color,1356988,red
red,2390326,what color is the ottoman the human skeleton is sitting on,739165,red
red,2390326,what type of color is the ottoman,1484573,red
red,2390321,what color are the awnings on the building,290142,red
red,2390320,what color is the light,290144,red
red,2390320,what shade is illumination,1356937,red
red,2390320,what is the overall tint of this photo,1548177,red
red,2345242,what color is the inside of watermelon,263413,red
red,2390316,what is the curb s painted color,1356920,red
red,2390311,what kind of wine is in the glass,1548125,red
red,2345253,what color is the sign,583293,red
red,2345034,what color is the vehicle,519551,red
red,2345013,what color is the man s hair,583487,red
red,2390371,what color is the man s jacket,675142,red
red,2390373,what color is the woman s chair,547275,red
red,2344897,what color is the batter s shirt,454541,red
red,2390489,what color is the pitcher s hat,611063,red
red,2344911,what color is the box on the pole,711513,red
red,2344916,what color is the candle,454531,red
red,2390482,what shade of color is the hot dog,1357889,red
red,2390479,what is the bright color on the tail,1424472,red
red,2390458,what color is the truck parked on the street,355266,red
red,2344918,what color is the building on the right,391700,red
red,2344922,what color is the dog s collar,263670,red
red,2390445,what color is the walls,803061,red
red,2390443,what is the color of the bridge,227289,red
red,2390442,what shade are the pants,1548909,red
red,2390434,what color is the building,483233,red
red,2345282,what color are most of the umbrellas,263377,red
red,2390414,what color are the line judges shirts,483250,red
red,2390411,what color is the fire hydrant,675112,red
red,2344931,what color is the sidewalk,711496,red
red,2344946,what color is the players shirt,775471,red
down,2372316,what direction is he skiing,433638,down
down,2403531,where is the woman looking,1284841,down
down,2403430,what direction is the dog looking,1282695,down
down,2394841,how is the person s hair worn,1507953,down
down,2370934,how is the tail of the zebra oriented,1852922,down
down,2360363,what direction is the skater looking,1640096,down
down,2360413,where are its landing gear,571214,down
down,2394986,where is the elephant looking,735439,down
down,2395015,how is the horse s head on the right positioned,1382096,down
down,2395085,how is the truck on the large elephant straight down or up,1382551,down
down,2403166,how is the sheep s head in the background positioned,1276698,down
down,2370660,how is the back window of the pickup oriented,1847009,down
down,2360486,where is the woman looking,1642707,down
down,2395235,what position is the adult elephant s trunk in,1383480,down
down,2370415,how are the dogs ears positioned,1842233,down
down,2395269,where is the man looking,1510337,down
down,2395269,where is the man looking,1383646,down
down,2370325,what is the position of the toilet seat,1840363,down
down,2360711,what direction is the middle bear looking,1647419,down
down,2370298,what position is the toilet lid,1839871,down
down,2403543,where is the landing gear,1285107,down
down,2402915,what s the position of toilet seat,1271332,down
down,2403574,how is the bear s head positioned,1285727,down
down,2360112,what position is the landing gear,1635065,down
down,2359681,how is the bear looking,1626115,down
down,2359744,where is the cat s face facing,1627326,down
down,2371223,what way is he looking,242671,down
down,2394745,what direction are people going on the back stairwell,1571766,down
down,2403913,where is the giraffe s neck,1292547,down
down,2403913,where is giraffe looking,1292551,down
down,2371148,what way is the arrow pointing,1857435,down
down,2359961,how is the toilet seat,1631859,down
down,2371141,where is the man looking,1857293,down
down,2359998,how is the toilet seat situated,1632632,down
down,2360026,what direction is the man looking,1633140,down
down,2371136,where are both zebras looking,1857182,down
down,2403718,where is the skateboarder looking,1288757,down
down,2371032,what direction is the man looking,1855044,down
down,2403685,what direction is the umbrella facing,1288062,down
down,2394824,how is the lid of toilet,1572233,down
down,2371008,what positon is the front zebra s head in,1854516,down
down,2403637,how is the toilet seat,1287033,down
down,2403631,where does the beak point,1286867,down
down,2403610,how is the seagull head,1286438,down
down,2394671,what direction is the man looking,1380057,down
down,2360768,what position is the jacket collar in,1648690,down
down,2360797,how is the toilet lid positioned,1649250,down
down,2395478,what position is the toilet lid in,1511547,down
down,2370099,what position is the toilet seat in,1836164,down
down,2369861,what position is the toliet lid in,1831680,down
true,2407034,what is train longer than three cars,200118,true
true,2408541,what does the tv say,188057,inspired by a true story
true,2408541,what is written on the tv screen,1062214,inspired by a true story
true,2408541,what is shown on the tv screen,1062220,inspired by a true story
i do,2367225,what is the face on the bus saying,821636,do you like it well cone cos i do it well
often,2369906,how often is this bathroom used,1832581,quite often
often,2364970,how often do vehicles travel this road,1732386,fairly often
often,2407743,what color are the cabinets,1044883,a green color often used in the s
often,2369046,how can you tell a person is travelling,1815249,the person often carries a suitcase
often,2374973,what are street signs attached to,1937252,street signs are often attached to overpasses
often,2398659,why is the snowboarder dressed all in black,1464905,black absorbs heat and is often worn in winter
often,2374973,what might you often see attached to a bridge,1937253,you might often see a street sign attached to a bridge
really,2401340,how old would you say the bus is,1242115,really old
really,2395557,what kind of ceilings does the room have,1511967,really high
really,2340653,when is this guy going to land,586978,really soon
really,2339758,how big are the giraffes,395830,really tall
really,2409276,why is the sand dark,1078695,it is really wet
really,2411725,what type of tusks does the elephant have,1335839,really long tusks
really,285795,why is the man struggling to hold the kite,133821,it is really windy
really,2364032,what is the woman in the hat doing,1713631,smiling really big
really,2370329,how big are the wheels,1840439,they are really small
really,2364182,what are the shape of the scissors points,1716748,really sharp and pointed
really,2363583,why is the plane casting a harsh shadow,1704571,the sun is really bright
water,2375949,what is the horse running through,622699,water
water,2382667,what is inside the toilet,745282,water
water,2382696,what is the man on,425381,water
water,2382825,what is below the dog,809159,water
water,2382863,where are the boats,233354,water
water,2382863,where is the sky reflected,233357,water
water,2382925,what is in the glass,809075,water
water,2382992,what is the liquid,553160,water
water,2383111,where is this scene,979509,water
water,2383266,what is the zebra standing in,744817,water
water,2383364,what is in front of the bench,808734,water
water,2329279,what are the flowers in,404204,water
water,2383370,what is in the toilet,680754,water
water,2383593,what is the surfboard in,552675,water
water,2383696,where is the boat,424579,water
water,2383813,what is this boat floating in,552496,water
water,2383929,what are the boats resting on,616316,water
water,2384006,what is coming out of the pump,744218,water
water,2384031,what is beyond the sand,680214,water
water,2384202,what is coming out of the fire hydrant,232289,water
water,2384380,what is next to the grass,305140,water
water,2384385,where is the person,807909,water
water,2384458,what is on the ground,360067,water
water,2383561,what is in the hydrant,305261,water
water,2384557,why are the ducks there,423882,water
water,2382596,what is behind the bikes,425462,water
water,2382527,what is he jumping in,745396,water
water,2381537,where is the boat,426302,water
water,2381700,what are the boats floating on,295954,water
water,2381711,where was this photo taken,979525,water
water,2381711,what are the elephants standing in,682072,water
water,2381747,where is the boat,746024,water
water,2381816,what is behind the animals,426083,water
water,2381832,what is in the background,554093,water
water,2381926,what is the boat floating on,745889,water
water,2381946,where is this scene,980726,water
water,2329393,what is being sprayed,595969,water
water,2329374,what else is visible,532080,water
water,2382103,what flows from this object,233964,water
water,2382154,what type of substance is below the surfboard,489862,water
water,2382157,what is the boat in,425802,water
water,2382158,what is behind the woman,361911,water
water,2382193,what is inside the vase,553795,water
water,2329393,what are the elephants standing in,595970,water
water,2329381,what is the board on,340122,water
water,2382242,what is in the tub,233862,water
water,2382265,what is in the bowl,809607,water
water,2382360,where is the bird landing,295527,water
water,2382360,where is the bird s shadow,295523,water
water,2382134,what is the bridge over,489878,water
yours,2363195,what is the motto on the plate,505019,yours to discover
to give,2316501,why is the horse hooked to a buggy,965248,to give rides
to give,2363072,why is the light on,1694032,to give light
to give,2405943,why are the street lights turned on,1172276,to give light
to give,2405797,why is the window there,1169459,to give light
to give,2359013,what is the tall pole for,572335,to give light
to give,2326340,what is the purpose of the bus,342566,to give tours
to give,2342872,why are the awnings up,585209,to give shade
to give,2403250,why are there onions here,1278615,to give flavor
to give,2411099,why is the laptop plugged in,167593,to give it power
to give,2370823,why is the clock here,242985,to give the time
to give,2376096,why is the man standing at a podium,1959506,to give a speech
to give,2395964,why is this sign there,958510,to give location
to give,2332045,why are there signs,849785,to give direction
to give,2328773,why is there an arrow on the ground,596462,to give direction
to give,2397311,why are there letters on the sign,1457054,to give direction
to give,2322643,why is the sign on the wall,875204,to give a message
to give,2406391,why are the signs posted,205260,to give direction
to give,2387017,why is there a sign,421914,to give direction
to give,2317159,why is the sign there,962256,to give directions
to give,2368399,why are the signs there,1801719,to give directions
to give,2330749,why does the post have street names,658838,to give directions
to give,2414818,what is the purpose of the sign,1031481,to give directions
to give,2408846,why is the big blue sign by the road,185618,to give directions
to give,2395210,why are there so many signs,1574563,to give directions
to give,2386012,why is the sign here,550744,to give directions
to give,2388182,why are there letters on a board,1474951,to give information
to give,2392373,why is there a sign,545675,to give information
to give,2341113,why are there so many bears,586604,to give to children
to give,2384883,why is there a sign,231736,to give instructions
to give,2323294,why is the bus there,869999,to give people a ride
to give,2370294,why is the man holding a hose,1839785,to give elephant water
to give,2404331,why are there flowers on the green bench,1301990,to give to a girlfriend
to give,2388432,why are those wires above the track,1475988,to give the train power
to give,2391791,why is the umbrella open,674009,to give the plant shade
to give,2395964,why is the sign there,958508,to give intersection name
to give,2383900,what is the window open for,294662,to give the dog fresh air
to give,2370653,why are there two tails to the kite,1846799,to give it more stability
to give,2331981,why are there umbrellas,338056,to give shade from the sun
to give,2387030,why is the fire hydrant there,677824,to give firefighters water
to give,2377558,why is the fire hydrant there,365588,to give firefighters water
to give,2414924,what are the buildings for,137003,to give the animals shelter
to give,2350317,why are the signs hanging from the ceiling,450620,to give messages to the people
to give,2397131,why is the background fuzzy,1518894,to give attention to the birds
to give,2395178,why are the signs here,351495,to give directions to travelers
to give,2379347,how is toilet paper arranged,747943,on tank to give appearance of eyes
to give,2405556,why is the policeman stretching out his hand,211941,to give the boy five as a greeting
to give,2406157,why does the rider have gloves on,1177154,to give him a firm grip on the controls
to give,2348937,why is the man holding a racket,451647,he is about to give it to the player that is sitting down
well,2370408,how cooked is the meat,1842053,well
well,2359718,how are they parked,379863,well
well,2369492,what is located to the top left,1824453,a well
well,10,how is the lighting in the room,988377,well lit
well,2378902,how is the room,236528,well lit
well,2378759,how is the room,364622,well lit
well,2377439,how is the tree,1985064,well lit
well,2376278,how is the room,366614,well lit
well,2375838,how is the room,366964,well lit
well,2371401,what condition is the grass,1862810,well cut
well,2370089,how does this sign appear,1835974,well lit
well,2364390,how do the giraffes bodies look,1720980,well fed
well,2405156,how well do the curtains prevent light,1154449,not well
well,2367953,how well would a larger woman wear this skirt,1792121,not well
well,2361956,how is the room,441798,well lit
well,2346840,how is the room,326178,well lit
well,2351600,how is the room,322374,well lit
well,2409503,how do the cows appear,1083307,well fed
well,2359219,how lit is the fridge,380255,well lit
well,2347953,what does the stomach of the blue bear say,581170,get well
well,2368052,why is the flower not dry,565112,well kept
well,2413382,how is the hot dog cooked,1147181,well done
well,2413833,how is the chicken cooked,1021718,well done
well,2414997,why does the crust have black spots,1035219,well done
well,2412585,how cooked is the food,1128079,well done
well,2363742,how is the man paddle boarding,1707758,very well
well,2395507,how well is the flowers,1448746,very well
well,2375775,how was the pizza cooked,1952702,well done
well,2390973,how does the grass look,1360602,well kept
well,2374337,how are the sausages,1924008,well done
well,2372535,how does the steak appear,1886982,well done
well,2406071,how do you describe the marina,1175113,well kept
well,2403234,what condition is cutting board in,1278267,well worn
well,2399991,how is the hot dog cooked,1212314,well done
well,2399991,how was the meat cooked,1212308,well done
well,2360223,how is the room,251467,well kept
well,2402267,how is the pizza,1258997,well done
well,2397138,how does the dog manage to stay and hold on on the boat,1518910,very well
well,2390050,how is the burger cooked,1483143,well done
well,2375388,what is above the wheel,1945047,wheel well
well,2407411,how is the pizza cooked,1206173,well baked
well,2401763,why is the baseball field a healthy green,1250521,well tended
well,2388124,how is the sausage cooked,1474710,well cooked
well,2366741,how is the mane,1767990,well groomed
well,2396468,how is the car s brown and white fur,1389616,well groomed
well,2376891,how is the elephants forehead,1975586,well defined
well,2376455,how does the outfield look,1967087,well trimmed
well,2375219,how does the grass look,1941757,well trimmed
well,2372347,how is the bathroom,753540,well arranged
well,2344231,how is the bakery,712057,well arranged
required,2367456,what does the rectangular red and white sign read,1781554,required by law
required,2349645,why are the lights on,835700,required by law
required,2369578,what does the rectangular sign say,1826110,residental parking permit required
